,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BRAP4,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_RADL3,ACAO_RAPT4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_YDUQ3
ACAO_OIBR3,0.0302079194,0.0221712360,0.0175997161,0.0325613491,0.0539771517,0.0689694506,0.0504679300,0.0450244435,0.0458094242,0.0413674405,0.0357806994,0.0375021429,0.0263759569,0.0357832630,0.0310974571,0.0418808887,0.0105770304,0.0178571969,0.0335990832,0.0346838936,0.0165122736,0.0268039346,0.0365822297,0.0429942823,0.0245471680,0.0494796297,0.0355542951,0.0543592860,0.0461495384,0.0200833130,0.0229620618,0.0331980781,0.0223955384,0.0363180074,0.0328424994,0.0581427712,0.0467594071,0.0278594574,0.0286951968,0.0272080949,0.0242567880,0.0757829824,0.0329437603,0.0377895968,0.0452611455,0.0722616174,0.0281172730,0.0246589000,0.0528754570,0.0296320541,0.0433666819,0.0197237690,0.0249076077,0.0346491493,0.0308646920,0.0348033605,0.0548455719,0.0284766265,0.0176822887,0.0282530049,0.0448690633,0.0352325796,0.0485079372,0.0482890429,0.0486240792,0.0369632672,0.0260126965,0.0342364291,0.0590660596,0.0357650701,0.0416790182,0.0400096334,0.0475019038,0.0196361960,0.3773913612,0.2415491557,0.0657034227,0.0432099497,0.0446419559,0.0443337365,0.0292340538,0.0289202482,0.0382526245,0.0450045099,0.0504267189,0.0221397778,0.0206414974,0.0503176507,0.0208211907,0.0401610216,0.0497403148,0.0282287679,0.0298224203,0.0709316402,0.0371570998,0.0283128978,0.0369139657,0.0193902076,0.0224665478,0.0266279310,0.0371129945,0.0562797472,0.0365241029,0.0351136066,0.0381542817,0.0322078731,0.0409045799,0.0403050236,0.0316868349,0.0421111570,0.0513702802,0.0307659356,0.0332614919,0.0252821228,0.0360267883,0.0387474731,0.0205113183,0.0494290122
ACAO_OIBR4,0.0261949512,0.0210421382,0.0147906189,0.0247445228,0.0446561655,0.0559988156,0.0435152088,0.0396396077,0.0377376884,0.0376541648,0.0333771942,0.0348566037,0.0222032884,0.0341487073,0.0285668603,0.0371247792,0.0118926197,0.0163926179,0.0284251622,0.0315656069,0.0146370183,0.0234032406,0.0299006586,0.0366021789,0.0223850107,0.0467968757,0.0293862284,0.0461184679,0.0421310294,0.0175528425,0.0219489058,0.0253436223,0.0184679131,0.0337138826,0.0283306288,0.0496652099,0.0390720033,0.0275401920,0.0263148184,0.0196136308,0.0200672640,0.0624460784,0.0335709800,0.0365768893,0.0420787801,0.0624679717,0.0252039919,0.0238687751,0.0514580837,0.0270404653,0.0396325114,0.0160721814,0.0241979192,0.0323310521,0.0294949655,0.0325266657,0.0487993198,0.0229534361,0.0180280565,0.0175243124,0.0412713004,0.0304132419,0.0444420954,0.0411457780,0.0430852516,0.0307103242,0.0219457353,0.0301952981,0.0512098089,0.0309312389,0.0341854829,0.0354627687,0.0420538371,0.0189370067,0.2415491557,0.2713768248,0.0667151781,0.0320703825,0.0404634288,0.0408999036,0.0257011089,0.0229001370,0.0382787393,0.0366504775,0.0414679953,0.0194865403,0.0193735643,0.0416342009,0.0171718341,0.0321484119,0.0392980187,0.0269735436,0.0273863232,0.0662650414,0.0349940052,0.0288693281,0.0329232286,0.0157529315,0.0201649214,0.0249919151,0.0336863825,0.0513873212,0.0314768951,0.0309262770,0.0345950467,0.0248662433,0.0355276736,0.0355319041,0.0241200658,0.0393472928,0.0484949069,0.0301970554,0.0369456491,0.0231071973,0.0306899968,0.0308726973,0.0180460166,0.0417040379
ACAO_PDGR3,0.0494818186,0.0263736088,0.0207025157,0.0414679121,0.0826529390,0.0846687014,0.0610652242,0.0531127361,0.0668712829,0.0631844815,0.0526154148,0.0563439890,0.0310607562,0.0504100282,0.0523387448,0.0583568470,0.0173033486,0.0296719191,0.0521901226,0.0541148690,0.0225123726,0.0318984454,0.0425764371,0.0546031054,0.0413329078,0.0754157953,0.0460831275,0.0910913560,0.0637418712,0.0283482196,0.0317387057,0.0390701633,0.0333799229,0.0604233746,0.0464955802,0.0925899779,0.0754115000,0.0461510712,0.0527897072,0.0375694353,0.0334844079,0.1303026126,0.0550648751,0.0572435805,0.0619334772,0.0977016429,0.0419798140,0.0370259183,0.0953875455,0.0453705239,0.0502499946,0.0238460695,0.0381785071,0.0522328814,0.0463543631,0.0505786672,0.0859504350,0.0382832593,0.0287078317,0.0405984314,0.0591127369,0.0534251724,0.0699915585,0.0655513414,0.0587602931,0.0584809452,0.0344651948,0.0492309783,0.0971643409,0.0512653122,0.0531630676,0.0561333359,0.0788258150,0.0301628741,0.0657034227,0.0667151781,0.4500275178,0.0575557886,0.0623546830,0.0631285537,0.0424834195,0.0431363445,0.0607414191,0.0526720823,0.0618650921,0.0284557094,0.0288944636,0.0631963699,0.0386555175,0.0601049872,0.0605896341,0.0519371039,0.0422811415,0.1480624813,0.0504355588,0.0462323769,0.0505940075,0.0257556988,0.0272504636,0.0397714775,0.0472089541,0.0938582317,0.0376482847,0.0547814528,0.0330782770,0.0375163901,0.0567132169,0.0614401755,0.0402889258,0.0629740112,0.0818046167,0.0449523888,0.1173747397,0.0237441071,0.0461149826,0.0598764286,0.0306241680,0.0545400123
ACAO_PDTC3,0.0239909345,0.0148266449,0.0163934854,0.0254619241,0.0463826695,0.0359708047,0.0274173922,0.0250419496,0.0332577572,0.0317523312,0.0239349863,0.0239609285,0.0214044450,0.0222818620,0.0260067111,0.0299863245,0.0089650409,0.0090998049,0.0229590552,0.0233708983,0.0111885673,0.0163125389,0.0179244241,0.0317513244,0.0205925909,0.0346990894,0.0271646409,0.0417222888,0.0297759006,0.0190246478,0.0245641152,0.0265500935,0.0198315161,0.0332324877,0.0299250382,0.0460672256,0.0384316603,0.0281538669,0.0292764630,0.0319378254,0.0209686790,0.0554359817,0.0247438485,0.0266983157,0.0270503777,0.0541665833,0.0264646903,0.0232497961,0.0526647338,0.0169902775,0.0351460537,0.0144578641,0.0188947796,0.0258619543,0.0214529189,0.0254432988,0.0416362901,0.0213103192,0.0196710654,0.0257706548,0.0281868032,0.0327702545,0.0374388968,0.0336205281,0.0424274002,0.0309774685,0.0133388209,0.0273614379,0.0364711436,0.0267165890,0.0286945714,0.0282018977,0.0385666428,0.0153705447,0.0432099497,0.0320703825,0.0575557886,0.3127711458,0.0277745719,0.0287459331,0.0242526557,0.0300374464,0.0345751271,0.0330614762,0.0387248461,0.0171857077,0.0157388493,0.0337297313,0.0259389406,0.0318868568,0.0372032119,0.0232370075,0.0313842077,0.0431088394,0.0247974271,0.0212007020,0.0249241551,0.0137729038,0.0161475763,0.0201723832,0.0245432740,0.0479208188,0.0278833349,0.0356054789,0.0204079641,0.0285347122,0.0351179291,0.0410583120,0.0322013857,0.0275935065,0.0335814852,0.0184106333,0.0479674421,0.0116969000,0.0321936183,0.0387775379,0.0187114786,0.0300010888
ACAO_PETR3,0.0410340139,0.0261777870,0.0155211024,0.0321078720,0.0397067218,0.0514095650,0.0627728382,0.0522328637,0.0581006835,0.0708525514,0.0590029606,0.0618768651,0.0263747494,0.0636295423,0.0506279970,0.0520529887,0.0143063202,0.0211214644,0.0439601107,0.0508875749,0.0182387905,0.0307930898,0.0397141412,0.0554253370,0.0323702817,0.0844527578,0.0323192083,0.0553972103,0.0501942815,0.0246329807,0.0311034551,0.0275175802,0.0273533474,0.0293945473,0.0278374826,0.0544751040,0.0478809122,0.0372165970,0.0334918539,0.0287543747,0.0245411416,0.0613209011,0.0586924007,0.0673787830,0.0707484046,0.0796640055,0.0256915752,0.0254434593,0.0522887581,0.0333774397,0.0277428275,0.0206772438,0.0413276384,0.0547524457,0.0484824403,0.0574677961,0.0502724503,0.0285731329,0.0255504729,0.0280765348,0.0457350968,0.0362382637,0.0448004269,0.0482083131,0.0461898978,0.0444079126,0.0257167066,0.0452250210,0.0533328275,0.0413274878,0.0428228722,0.0392799923,0.0371475596,0.0194643633,0.0446419559,0.0404634288,0.0623546830,0.0277745719,0.1516183303,0.1431665411,0.0297106021,0.0264581385,0.0486441887,0.0419865047,0.0470597429,0.0270677169,0.0225142196,0.0510289822,0.0218710151,0.0466587545,0.0369527411,0.0279183825,0.0314026148,0.0646228987,0.0539126856,0.0455560135,0.0435828336,0.0217206228,0.0210132327,0.0331308008,0.0295186330,0.0502247020,0.0320321073,0.0411477013,0.0352328415,0.0274807108,0.0306996463,0.0316536718,0.0347105542,0.0556599633,0.0739280825,0.0629216520,0.0360898907,0.0244663368,0.0304756259,0.0270975548,0.0265226884,0.0459437714
ACAO_PETR4,0.0420081505,0.0263487132,0.0151424426,0.0334040807,0.0410278962,0.0536539649,0.0644726195,0.0536588606,0.0591914564,0.0732719429,0.0587566735,0.0614845160,0.0264800244,0.0609097307,0.0479413924,0.0533774930,0.0151795395,0.0210159850,0.0448419374,0.0519446490,0.0190648181,0.0310136492,0.0406262490,0.0551343301,0.0333124731,0.0831628951,0.0332643515,0.0577020238,0.0516685463,0.0252219886,0.0294077584,0.0268597976,0.0278307767,0.0306397493,0.0278316684,0.0563458507,0.0491808566,0.0369813680,0.0340517455,0.0290185044,0.0262698541,0.0622441691,0.0583475746,0.0661289543,0.0704099343,0.0829709670,0.0271195320,0.0245158544,0.0547116385,0.0347656320,0.0285065760,0.0215600826,0.0418630566,0.0552688246,0.0487456775,0.0574855122,0.0527541953,0.0280143252,0.0249808973,0.0288402405,0.0472203671,0.0383972601,0.0461089553,0.0494007823,0.0475424922,0.0445657167,0.0261966087,0.0471972458,0.0560338230,0.0427270837,0.0433870639,0.0411629218,0.0372389558,0.0212255398,0.0443337365,0.0408999036,0.0631285537,0.0287459331,0.1431665411,0.1484318378,0.0294404733,0.0270204282,0.0480123073,0.0430537037,0.0493128010,0.0274511896,0.0240121406,0.0525050979,0.0229077560,0.0487200323,0.0382203516,0.0301208558,0.0303997449,0.0673671097,0.0529059573,0.0443367821,0.0438736355,0.0211622150,0.0214012993,0.0329359280,0.0302050920,0.0511692833,0.0315901362,0.0440143468,0.0346606415,0.0285689501,0.0316870471,0.0319656087,0.0336076359,0.0557880537,0.0766710642,0.0584952787,0.0379897285,0.0244095366,0.0318067380,0.0287877622,0.0271280325,0.0487608071
ACAO_PFRM3,0.0251342584,0.0137942261,0.0133612339,0.0246995230,0.0365333229,0.0353594003,0.0303447302,0.0273229990,0.0287171942,0.0258813830,0.0248986355,0.0249319615,0.0130619147,0.0228177203,0.0253195442,0.0265722661,0.0072671845,0.0157711642,0.0265802637,0.0274621426,0.0144147595,0.0137792672,0.0219427225,0.0270987353,0.0231774174,0.0391186784,0.0248519559,0.0388463016,0.0294154084,0.0146359132,0.0171618637,0.0235323163,0.0196098224,0.0277728999,0.0190262411,0.0404560661,0.0358673842,0.0239814478,0.0272780211,0.0078816988,0.0226367556,0.0446642041,0.0252128533,0.0265158648,0.0288086669,0.0455405172,0.0230307251,0.0203629843,0.0470085659,0.0203234573,0.0229231464,0.0129783721,0.0194642056,0.0232827187,0.0215330334,0.0229548165,0.0368409546,0.0201725532,0.0130125155,0.0165977000,0.0312902142,0.0294173923,0.0351136117,0.0315699698,0.0308321260,0.0186242823,0.0175957432,0.0236754736,0.0383383504,0.0256056981,0.0265149137,0.0255544465,0.0261994205,0.0177014802,0.0292340538,0.0257011089,0.0424834195,0.0242526557,0.0297106021,0.0294404733,0.1410465270,0.0219581936,0.0283018506,0.0246008197,0.0351477859,0.0162440622,0.0149805197,0.0342223786,0.0198734993,0.0309669190,0.0390355426,0.0271003056,0.0176439421,0.0329505986,0.0233641376,0.0215339277,0.0243640922,0.0182680746,0.0135670100,0.0172830383,0.0231069097,0.0335772417,0.0124739767,0.0292906088,0.0172172048,0.0233140780,0.0269134993,0.0354970056,0.0200230204,0.0306478275,0.0373954347,0.0191590909,0.0298714382,0.0146112360,0.0249924847,0.0196688100,0.0144563712,0.0321036166
ACAO_PINE4,0.0221991300,0.0134095850,0.0129400373,0.0231646398,0.0329262619,0.0281928638,0.0268501320,0.0235045273,0.0270783355,0.0254278498,0.0224959621,0.0238120824,0.0187019691,0.0199213337,0.0235433287,0.0224892759,0.0104920450,0.0104751554,0.0201703904,0.0211785338,0.0138654653,0.0152005833,0.0160749470,0.0240405271,0.0190287067,0.0307655829,0.0239267459,0.0312585364,0.0293688724,0.0126891373,0.0196520261,0.0189891369,0.0154261396,0.0263761857,0.0174323995,0.0351137018,0.0308061990,0.0193784390,0.0210195542,0.0082050214,0.0160604079,0.0355264224,0.0241541201,0.0255041981,0.0269873815,0.0390182311,0.0210398864,0.0204780227,0.0419167933,0.0165841948,0.0198511861,0.0103746589,0.0185152166,0.0211407492,0.0196983228,0.0218761605,0.0351045348,0.0165767211,0.0126923508,0.0176791794,0.0257464307,0.0266550286,0.0263674704,0.0283703749,0.0337076144,0.0212862844,0.0153851075,0.0218271438,0.0344271752,0.0211507650,0.0244821685,0.0244199333,0.0286960258,0.0112273837,0.0289202482,0.0229001370,0.0431363445,0.0300374464,0.0264581385,0.0270204282,0.0219581936,0.1409988052,0.0286890691,0.0264039780,0.0324009820,0.0145589492,0.0134101307,0.0271329188,0.0177361603,0.0254096467,0.0351258388,0.0212760379,0.0186676753,0.0312820116,0.0216947853,0.0195808276,0.0193894949,0.0131400914,0.0104900081,0.0189284807,0.0235455271,0.0375839014,0.0183506233,0.0264324568,0.0146337306,0.0208464173,0.0281024083,0.0283541157,0.0214410843,0.0255613709,0.0314446624,0.0193403209,0.0348484658,0.0103389091,0.0222375243,0.0225318882,0.0130194232,0.0286869766
ACAO_PMAM3,0.0363121587,0.0198590552,0.0172259710,0.0343192208,0.0515864225,0.0532247640,0.0436801947,0.0385900071,0.0445645506,0.0437428036,0.0380306868,0.0404221457,0.0207304970,0.0370122227,0.0386628684,0.0379521717,0.0145010919,0.0182075467,0.0373584094,0.0390307211,0.0160839438,0.0246127907,0.0305194788,0.0415413050,0.0301978505,0.0588115796,0.0315027728,0.0514238336,0.0423366762,0.0178992331,0.0293953815,0.0245474369,0.0259791254,0.0417532400,0.0342403409,0.0537926127,0.0470130481,0.0376111188,0.0411762641,0.0276362838,0.0238299096,0.0588166707,0.0429100458,0.0459668854,0.0470632015,0.0705913501,0.0263040256,0.0320551519,0.0580397036,0.0299795140,0.0441438508,0.0188808659,0.0289107723,0.0370439542,0.0313570338,0.0366374961,0.0532377713,0.0250720096,0.0227095666,0.0293758140,0.0421943703,0.0395090105,0.0511246587,0.0450170046,0.0497962044,0.0361491245,0.0220392773,0.0346175720,0.0463334745,0.0381614306,0.0376657674,0.0336476200,0.0449723202,0.0185133385,0.0382526245,0.0382787393,0.0607414191,0.0345751271,0.0486441887,0.0480123073,0.0283018506,0.0286890691,0.2459669403,0.0382244449,0.0502491129,0.0228092627,0.0224179808,0.0463655104,0.0221326249,0.0416668968,0.0447417210,0.0346383582,0.0258169212,0.0526544048,0.0368729814,0.0375029756,0.0320106170,0.0204348009,0.0210085290,0.0273691134,0.0352440545,0.0558714811,0.0315744239,0.0382010524,0.0270824849,0.0284460047,0.0390189304,0.0428093209,0.0328435465,0.0490795020,0.0606728012,0.0358212153,0.0514609083,0.0155049668,0.0347348446,0.0392236645,0.0217732047,0.0446922617
ACAO_POMO4,0.0375395631,0.0241627037,0.0143759580,0.0360048320,0.0510642957,0.0548409274,0.0447816063,0.0388759646,0.0476277089,0.0459396908,0.0428984490,0.0429548561,0.0200921634,0.0274383944,0.0354790013,0.0444038026,0.0136623419,0.0163057733,0.0378934035,0.0402286110,0.0169288823,0.0278937317,0.0336213137,0.0404288341,0.0324614736,0.0473634495,0.0324667696,0.0605699691,0.0500423259,0.0220081111,0.0261185296,0.0289622280,0.0268173746,0.0361103071,0.0290538241,0.0586905397,0.0547087651,0.0308757944,0.0350773966,0.0128530962,0.0295434629,0.0591139378,0.0340633294,0.0387594702,0.0403468010,0.0701915760,0.0329838954,0.0240851614,0.0582494168,0.0316600680,0.0251484780,0.0200393727,0.0312797793,0.0402908732,0.0359856104,0.0407353494,0.0505133566,0.0236805978,0.0187260208,0.0241169490,0.0388288788,0.0400711254,0.0484296158,0.0532729489,0.0414311780,0.0311453623,0.0295101055,0.0415678473,0.0608613154,0.0425593430,0.0537342626,0.0397882274,0.0413763381,0.0258037220,0.0450045099,0.0366504775,0.0526720823,0.0330614762,0.0419865047,0.0430537037,0.0246008197,0.0264039780,0.0382244449,0.1477803149,0.0493564865,0.0257861525,0.0266264815,0.0679071818,0.0233154778,0.0482014710,0.0515809520,0.0374827981,0.0260179922,0.0548539838,0.0371103217,0.0304158900,0.0348701579,0.0183115530,0.0203450019,0.0247048215,0.0270261550,0.0513619952,0.0251275794,0.0465981195,0.0284383891,0.0330005375,0.0366082856,0.0435345990,0.0258154609,0.0390642415,0.0499777337,0.0237925987,0.0347496916,0.0188612821,0.0384357425,0.0343254674,0.0265871189,0.0532113151
ACAO_POSI3,0.0391743844,0.0252076330,0.0213747971,0.0438921814,0.0666432264,0.0590759694,0.0503002023,0.0438478598,0.0536257367,0.0483819075,0.0402113965,0.0442275997,0.0311812526,0.0310064747,0.0423844923,0.0443119521,0.0163603414,0.0203502919,0.0399097951,0.0428579183,0.0189203218,0.0252269145,0.0309223104,0.0486974592,0.0316334281,0.0542786579,0.0466954623,0.0691831329,0.0579837594,0.0206896812,0.0352338388,0.0369215780,0.0289315310,0.0495301663,0.0393740714,0.0640673122,0.0667357375,0.0392155671,0.0375014436,0.0231325383,0.0332012471,0.0753850712,0.0415759811,0.0418393127,0.0469045836,0.0843944936,0.0372443016,0.0354527675,0.0767792517,0.0346135942,0.0417683380,0.0217018725,0.0321872616,0.0410599561,0.0378399118,0.0410518696,0.0664133050,0.0332618039,0.0208816013,0.0293573364,0.0530262231,0.0459572386,0.0591644281,0.0599789183,0.0635436183,0.0396880598,0.0290487158,0.0425416645,0.0702034381,0.0454536045,0.0435494667,0.0423560680,0.0542950581,0.0217355352,0.0504267189,0.0414679953,0.0618650921,0.0387248461,0.0470597429,0.0493128010,0.0351477859,0.0324009820,0.0502491129,0.0493564865,0.2318434531,0.0278999571,0.0268076038,0.0544498114,0.0268545997,0.0509544943,0.0677699388,0.0498060760,0.0323028604,0.0569508232,0.0413588838,0.0379040735,0.0361479699,0.0222432688,0.0262175869,0.0322630964,0.0382938164,0.0712036726,0.0305543939,0.0499505925,0.0319547667,0.0389658354,0.0474350149,0.0605001813,0.0368837940,0.0474003278,0.0586128801,0.0266986285,0.0557722492,0.0200192108,0.0417231625,0.0353970490,0.0229229940,0.0568205543
ACAO_PSSA3,0.0216000103,0.0175158911,0.0090026371,0.0241018684,0.0321106678,0.0308375210,0.0316713462,0.0265764089,0.0329123958,0.0332603035,0.0305898541,0.0313970965,0.0124070871,0.0183267359,0.0205501164,0.0331677058,0.0075412972,0.0114170224,0.0245971241,0.0263143477,0.0106877662,0.0188742978,0.0227745268,0.0244572261,0.0196857827,0.0279786668,0.0193229098,0.0340851821,0.0291903056,0.0159110659,0.0193550088,0.0221672555,0.0173343661,0.0175544409,0.0153987032,0.0337713143,0.0340979772,0.0164983498,0.0206136671,0.0106265956,0.0172482846,0.0320327419,0.0222159947,0.0240729726,0.0246123286,0.0422188912,0.0201339172,0.0090900807,0.0322963862,0.0246011447,0.0148306960,0.0134982998,0.0216244685,0.0295883475,0.0267282415,0.0300367288,0.0275514574,0.0137267030,0.0136023747,0.0143039506,0.0268196688,0.0187603404,0.0311263745,0.0336806951,0.0205605731,0.0168219498,0.0181965457,0.0264132824,0.0371403101,0.0274969078,0.0254304204,0.0244181824,0.0179332140,0.0168082057,0.0221397778,0.0194865403,0.0284557094,0.0171857077,0.0270677169,0.0274511896,0.0162440622,0.0145589492,0.0228092627,0.0257861525,0.0278999571,0.0772329916,0.0177045841,0.0302412233,0.0177092375,0.0313270565,0.0301859169,0.0185803232,0.0157839514,0.0301264851,0.0286923939,0.0271500006,0.0257997737,0.0115451022,0.0113640239,0.0168819093,0.0141734193,0.0327356067,0.0109409262,0.0260712114,0.0207116743,0.0229207032,0.0200205585,0.0249231723,0.0142785069,0.0229512050,0.0275168051,0.0155116264,0.0201649402,0.0152913485,0.0223199279,0.0201504318,0.0189096197,0.0335378214
ACAO_RADL3,0.0216554232,0.0213248889,0.0097249606,0.0272659232,0.0321756001,0.0361620763,0.0294873184,0.0268835277,0.0346902601,0.0276259724,0.0277158021,0.0274986799,0.0170386357,0.0171145379,0.0196069406,0.0272886257,0.0070143893,0.0112684735,0.0209936171,0.0252663007,0.0102604122,0.0187532447,0.0233741922,0.0314929959,0.0221127847,0.0274935901,0.0167329931,0.0353159467,0.0277203195,0.0180728000,0.0148559550,0.0214017715,0.0204923620,0.0195278258,0.0121848536,0.0320279898,0.0360863514,0.0185182458,0.0166926424,0.0106581914,0.0226143121,0.0344532873,0.0203578448,0.0209238874,0.0218069221,0.0383516889,0.0218262007,0.0164213865,0.0347812988,0.0281631100,0.0201635044,0.0155115954,0.0203328698,0.0266491634,0.0238706002,0.0261906472,0.0314325408,0.0180612443,0.0122299434,0.0166533718,0.0257325125,0.0209697267,0.0289903557,0.0381210984,0.0169594896,0.0188417568,0.0208322617,0.0278287927,0.0352509813,0.0293680077,0.0240036444,0.0323198472,0.0191684948,0.0193425165,0.0206414974,0.0193735643,0.0288944636,0.0157388493,0.0225142196,0.0240121406,0.0149805197,0.0134101307,0.0224179808,0.0266264815,0.0268076038,0.0177045841,0.0955183942,0.0284460417,0.0117027507,0.0369205133,0.0331443732,0.0207589075,0.0181007193,0.0258452989,0.0253398869,0.0220324064,0.0232671094,0.0107653588,0.0126930506,0.0173827392,0.0159170233,0.0302998700,0.0135899344,0.0255127603,0.0213363353,0.0286836241,0.0167097966,0.0276823228,0.0137756541,0.0173382098,0.0245909429,0.0144413600,0.0139987126,0.0153435741,0.0196531943,0.0223496568,0.0246585759,0.0338692924
ACAO_RAPT4,0.0437433605,0.0275887964,0.0175464912,0.0420058905,0.0593267007,0.0615021255,0.0570661145,0.0503748889,0.0572201866,0.0572945177,0.0497532034,0.0513194487,0.0266386347,0.0369600002,0.0391023071,0.0529821665,0.0155259466,0.0191135816,0.0454635152,0.0497191468,0.0182244871,0.0299775957,0.0390745711,0.0481812219,0.0381289419,0.0616379718,0.0397976800,0.0721334854,0.0592121474,0.0267299818,0.0307200759,0.0316610794,0.0315863427,0.0405425054,0.0361428937,0.0702283092,0.0653573677,0.0368502848,0.0393914567,0.0194579884,0.0341864647,0.0689792404,0.0441484237,0.0500602848,0.0540555027,0.0866032490,0.0382191375,0.0272035973,0.0715815772,0.0383939404,0.0337804891,0.0243157620,0.0373735410,0.0483480659,0.0428587545,0.0486776383,0.0661385980,0.0316686707,0.0194969685,0.0319012083,0.0544000819,0.0394795045,0.0592509423,0.0614468950,0.0499924203,0.0356655560,0.0311339178,0.0494564199,0.0667091473,0.0487754662,0.0662496148,0.0483740368,0.0466245166,0.0271788106,0.0503176507,0.0416342009,0.0631963699,0.0337297313,0.0510289822,0.0525050979,0.0342223786,0.0271329188,0.0463655104,0.0679071818,0.0544498114,0.0302412233,0.0284460417,0.1494157500,0.0279229139,0.0573132183,0.0607599215,0.0441214775,0.0295425302,0.0590470649,0.0469286910,0.0408701869,0.0431132057,0.0214595467,0.0208502686,0.0288765080,0.0364541045,0.0623331944,0.0267079262,0.0537322239,0.0348225664,0.0338977100,0.0376124824,0.0525720473,0.0338675238,0.0482760080,0.0646992783,0.0321106581,0.0441754710,0.0217501361,0.0442965227,0.0344119407,0.0310971841,0.0613473288
ACAO_RDNI3,0.0204977388,0.0113533262,0.0120422365,0.0215047346,0.0281743436,0.0237797299,0.0269751993,0.0238338021,0.0246041448,0.0216917091,0.0210681049,0.0209615972,0.0133726298,0.0190072883,0.0205060487,0.0231989171,0.0104611083,0.0123259359,0.0214123456,0.0203342005,0.0094167075,0.0112507241,0.0166083962,0.0219013583,0.0178355563,0.0270786353,0.0209457345,0.0340154832,0.0277336559,0.0096721363,0.0158529515,0.0202539410,0.0141272865,0.0182496313,0.0208721031,0.0359737391,0.0318704714,0.0181392226,0.0220851861,0.0128334623,0.0158501018,0.0383056466,0.0215928634,0.0220448306,0.0251764172,0.0421520237,0.0180204248,0.0212286068,0.0373149947,0.0186137385,0.0153337056,0.0090021823,0.0136350798,0.0193561441,0.0172648456,0.0188813751,0.0330347655,0.0154846301,0.0090307590,0.0225015919,0.0236474222,0.0245285346,0.0272892196,0.0272384374,0.0221226953,0.0221423634,0.0114379018,0.0222138834,0.0315579619,0.0190625243,0.0255532581,0.0209092508,0.0262669820,0.0102578584,0.0208211907,0.0171718341,0.0386555175,0.0259389406,0.0218710151,0.0229077560,0.0198734993,0.0177361603,0.0221326249,0.0233154778,0.0268545997,0.0177092375,0.0117027507,0.0279229139,0.1642944523,0.0234465462,0.0261454895,0.0251811543,0.0170925206,0.0372696893,0.0171885849,0.0192287571,0.0197803015,0.0138655948,0.0122851710,0.0152998751,0.0225468351,0.0340224679,0.0155370002,0.0256320763,0.0158370709,0.0167772805,0.0222397633,0.0294056633,0.0186792207,0.0234590268,0.0301183536,0.0175601718,0.0252320302,0.0115227964,0.0183899243,0.0214554069,0.0132519167,0.0245596646
