,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BRAP4,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_RADL3,ACAO_RAPT4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_YDUQ3
ACAO_OIBR4,0.1622017848,0.1727390092,0.1082494875,0.1342770667,0.1768449440,0.1775107852,0.2042565273,0.2048851358,0.2078474453,0.2121453684,0.2193813235,0.2253999206,0.1164500311,0.1809973621,0.1355157656,0.1955469117,0.0953219566,0.1099635700,0.1592840603,0.1792341251,0.1113368433,0.1833643255,0.1871477888,0.2078008334,0.1284887189,0.1823994154,0.1430299392,0.2266120949,0.2124009813,0.1522081928,0.1189070180,0.1205053415,0.1414945841,0.1551692029,0.1252427468,0.2319614796,0.1977399876,0.1467495606,0.0984882568,0.0466074934,0.1317961003,0.2045044548,0.1745401972,0.1813307400,0.2003484635,0.1952405403,0.1622045771,0.0950734163,0.2024886082,0.1666945526,0.1134750499,0.1354657845,0.1652753457,0.2273730984,0.2193034355,0.2221401100,0.2188233035,0.1152147259,0.1206653259,0.0817951911,0.1857063429,0.1258849590,0.1744299689,0.2149330808,0.1279209479,0.1363467837,0.1433796127,0.1822233415,0.2232454992,0.1988949563,0.1768576604,0.1781310231,0.1612064467,0.1196422137,0.7574295652,1.0000000000,0.1915292769,0.1104981423,0.2006175308,0.2049627553,0.1321514560,0.1177693376,0.1487963001,0.1840749562,0.1660535096,0.1358477700,0.1212785907,0.2079493386,0.0817644687,0.1727590816,0.1821212542,0.1156190680,0.0950042653,0.2198772127,0.2152609408,0.1228296754,0.1976106717,0.0931000064,0.1167063919,0.1481182638,0.1399911102,0.2210990929,0.1162121953,0.1591891093,0.2212436762,0.1424136976,0.1465915900,0.1578246606,0.1252222374,0.1655263802,0.1922512615,0.1643129769,0.0991744942,0.1734858495,0.1613084399,0.1335094244,0.1210874880,0.1771600267
ACAO_PDGR3,0.2377383390,0.1679908594,0.1175650309,0.1746025039,0.2539715420,0.2082496778,0.2224049066,0.2130077058,0.2857752333,0.2762145150,0.2683356412,0.2827039109,0.1264008135,0.2073148698,0.1926487302,0.2385033249,0.1076121011,0.1544406737,0.2269202322,0.2384178156,0.1328688247,0.1939205803,0.2067706044,0.2405322003,0.1840853333,0.2280785452,0.1740365984,0.3472969084,0.2493416291,0.1907356609,0.1334133719,0.1441445986,0.1984370944,0.2157830229,0.1594863717,0.3355390816,0.2961296812,0.1908126522,0.1533023679,0.0692704411,0.1706367444,0.3311053987,0.2221373760,0.2201947665,0.2288041388,0.2369354250,0.2096282554,0.1144327520,0.2912421284,0.2170184100,0.1116349918,0.1559506291,0.2023319795,0.2850222494,0.2674260419,0.2680219446,0.2990497313,0.1491024308,0.1490903403,0.1470319018,0.2063836023,0.1715823433,0.2131511971,0.2656899366,0.1353669128,0.2014607357,0.1747163463,0.2305253481,0.3286638984,0.2557794195,0.2134065402,0.2187778305,0.2344556934,0.1478636305,0.1598601660,0.1915292769,1.0000000000,0.1538705061,0.2398782167,0.2454675241,0.1694942979,0.1721285963,0.1832040108,0.2052631985,0.1922189580,0.1539227193,0.1403475340,0.2449147711,0.1428153746,0.2506152000,0.2178732156,0.1727367425,0.1138076918,0.3812029991,0.2407265300,0.1526259518,0.2356256652,0.1181074252,0.1223735449,0.1828926855,0.1522250051,0.3133421987,0.1078500989,0.2187936898,0.1641403522,0.1667163384,0.1815691681,0.2117504620,0.1622946466,0.2055555723,0.2516323181,0.1897909851,0.2444707312,0.1383210139,0.1880692676,0.2009133401,0.1594401715,0.1797704881
ACAO_PDTC3,0.1383378601,0.1133441980,0.1117291908,0.1286677878,0.1710498952,0.1061822468,0.1198441584,0.1205327581,0.1705761112,0.1665911799,0.1465004179,0.1442873265,0.1045399129,0.1099778718,0.1148863942,0.1470842507,0.0669150098,0.0568444999,0.1198061832,0.1235770478,0.0792531664,0.1190189903,0.1044732269,0.1678641840,0.1100714120,0.1259448792,0.1231240596,0.1909115451,0.1397897115,0.1536254097,0.1239229065,0.1175599840,0.1414926117,0.1424345886,0.1231932572,0.2003602229,0.1811230921,0.1397023633,0.1020372005,0.0706738818,0.1282452597,0.1690616873,0.1197993730,0.1232549541,0.1199366909,0.1576521478,0.1586048427,0.0862390509,0.1929846352,0.0975356925,0.0937089802,0.1134788121,0.1201787648,0.1693699801,0.1485387577,0.1618142293,0.1738632048,0.0996107229,0.1226075786,0.1120129131,0.1181082575,0.1263126347,0.1368376075,0.1635454137,0.1173046720,0.1280743834,0.0811541176,0.1537656946,0.1480589933,0.1599791255,0.1382412816,0.1319171044,0.1376716339,0.0904311845,0.1261758803,0.1104981423,0.1538705061,1.0000000000,0.1282358418,0.1341482247,0.1161275452,0.1438510426,0.1251567122,0.1546297890,0.1444044487,0.1115683596,0.0917494449,0.1568830578,0.1150154079,0.1595691483,0.1605558987,0.0927529030,0.1013856284,0.1332042045,0.1420476517,0.0839987306,0.1393106363,0.0758000856,0.0870284619,0.1113325453,0.0949804958,0.1920043488,0.0958650684,0.1706704743,0.1215381105,0.1521846799,0.1349357528,0.1698295767,0.1556802016,0.1080973650,0.1239734885,0.0932893033,0.1199055007,0.0817793048,0.1575744835,0.1561613065,0.1169181351,0.1186808096
ACAO_PETR3,0.3404812911,0.2879683126,0.1522205490,0.2334777511,0.2107106413,0.2183740604,0.3948370095,0.3617730048,0.4288069884,0.5349180406,0.5196786160,0.5361770354,0.1853624953,0.4519266922,0.3218320368,0.3674040751,0.1536577881,0.1898609972,0.3300953152,0.3871948106,0.1859060574,0.3232982343,0.3330890357,0.4216575723,0.2489805306,0.4410944928,0.2107924417,0.3647600997,0.3390938451,0.2862323776,0.2257950741,0.1753311448,0.2808301235,0.1812903769,0.1649064132,0.3409360140,0.3247150785,0.2657404838,0.1679710661,0.0915614991,0.2159834009,0.2691022612,0.4089069887,0.4476092419,0.4513887625,0.3336460219,0.2215622273,0.1358051819,0.2757188956,0.2757220401,0.1064414366,0.2335385900,0.3782525442,0.5159813237,0.4830512726,0.5259242490,0.3020793733,0.1921893686,0.2291625980,0.1756068721,0.2757651645,0.2009970685,0.2356242283,0.3374513246,0.1837685771,0.2641995492,0.2251457907,0.3657250248,0.3115554715,0.3561038576,0.2968719499,0.2643927448,0.1908175353,0.1647875996,0.1875819993,0.2006175308,0.2398782167,0.1282358418,1.0000000000,0.9614028724,0.2047117451,0.1823327377,0.2533825415,0.2825764769,0.2525200028,0.2528602807,0.1888611929,0.3415351705,0.1395494383,0.3359895116,0.2294815910,0.1603588485,0.1459776620,0.2873382223,0.4443997082,0.2597308620,0.3505376383,0.1720171777,0.1629679479,0.2631190096,0.1643817274,0.2895740014,0.1584734618,0.2838196799,0.3019366492,0.2109020312,0.1697410457,0.1884046837,0.2414769793,0.3137664421,0.3927296826,0.4587949212,0.1298175702,0.2461483629,0.2146466415,0.1570285677,0.2384770979,0.2615323938
ACAO_PETR4,0.3523134953,0.2929662881,0.1501042956,0.2455160957,0.2200635677,0.2303591180,0.4098905172,0.3756472674,0.4415563204,0.5591340310,0.5230758977,0.5385079649,0.1881041478,0.4372626065,0.3080318602,0.3808052594,0.1647903205,0.1909448497,0.3403387644,0.3994892119,0.1964158984,0.3291163076,0.3444041325,0.4239553599,0.2589835934,0.4390296646,0.2192905159,0.3840227407,0.3528079591,0.2962290068,0.2157815046,0.1729808509,0.2888051970,0.1910027631,0.1666453866,0.3564373597,0.3371185071,0.2669011845,0.1726160343,0.0933964692,0.2336844107,0.2760920870,0.4108770970,0.4440317288,0.4540613104,0.3512339034,0.2363924747,0.1322615733,0.2915978994,0.2902786262,0.1105481626,0.2461290599,0.3872742935,0.5264500294,0.4908980833,0.5317451349,0.3204014610,0.1904575230,0.2264640639,0.1823237919,0.2877833258,0.2152628296,0.2451148041,0.3495179585,0.1911844924,0.2679903000,0.2318141931,0.3857793919,0.3308548417,0.3721237509,0.3040185618,0.2800469197,0.1933445589,0.1816308163,0.1882906474,0.2049627553,0.2454675241,0.1341482247,0.9614028724,1.0000000000,0.2050324313,0.1882105924,0.2527811975,0.2928756526,0.2674560170,0.2592009724,0.2035931555,0.3551946911,0.1477366229,0.3546064354,0.2399066783,0.1748704589,0.1428357758,0.3027619871,0.4407921405,0.2554985737,0.3566722181,0.1693975535,0.1677629033,0.2643849096,0.1700137035,0.2981933812,0.1579679564,0.3068581446,0.3002280215,0.2216121401,0.1770849842,0.1923078643,0.2363189877,0.3178712535,0.4116823448,0.4311076864,0.1381212709,0.2482184174,0.2264316141,0.1686176138,0.2465436938,0.2805538281
ACAO_PFRM3,0.2162864031,0.1573703835,0.1358974088,0.1862672209,0.2010599181,0.1557671600,0.1979444184,0.1962612574,0.2198044640,0.2026437071,0.2274314295,0.2240527326,0.0952037948,0.1680719878,0.1669199716,0.1945094840,0.0809481093,0.1470243863,0.2069920940,0.2167035775,0.1523767815,0.1500341343,0.1908620407,0.2138033349,0.1848833671,0.2118926360,0.1681004150,0.2652668617,0.2060888222,0.1763743830,0.1292064419,0.1554989265,0.2087953209,0.1776409533,0.1168892235,0.2625864743,0.2522630457,0.1775866653,0.1418802816,0.0260281136,0.2066111174,0.2032742225,0.1821707082,0.1826819210,0.1906211758,0.1978042697,0.2059806823,0.1127185776,0.2570686376,0.1741124969,0.0912111906,0.1520197862,0.1847531463,0.2275506288,0.2224988979,0.2178644497,0.2295809152,0.1407169002,0.1210375005,0.1076613450,0.1956645859,0.1692156030,0.1915257560,0.2291802874,0.1272159644,0.1149119382,0.1597607126,0.1985584926,0.2322673078,0.2288169447,0.1906327358,0.1783850724,0.1395704791,0.1554203202,0.1273945588,0.1321514560,0.1694942979,0.1161275452,0.2047117451,0.2050324313,1.0000000000,0.1569335751,0.1528883689,0.1717076930,0.1955951575,0.1573756460,0.1303246597,0.2375432034,0.1315065510,0.2312621012,0.2514058066,0.1614324192,0.0850609259,0.1519442132,0.1997314455,0.1273253810,0.2032278949,0.1500397082,0.1091207547,0.1423489526,0.1334483031,0.2007710572,0.0640014558,0.2095266246,0.1530187663,0.1855602444,0.1543254529,0.2191155551,0.1444633450,0.1791748966,0.2060235004,0.1448796119,0.1114340545,0.1524504981,0.1825554445,0.1182062775,0.1348038567,0.1895250839
ACAO_PINE4,0.1910614888,0.1530083247,0.1316358554,0.1747219557,0.1812394831,0.1242179235,0.1751783638,0.1688619476,0.2072958130,0.1991266286,0.2055197511,0.2140253596,0.1363354550,0.1467626539,0.1552366803,0.1646499955,0.1168892933,0.0976697686,0.1571024072,0.1671481658,0.1465952520,0.1655382159,0.1398468422,0.1897070625,0.1518155068,0.1666751669,0.1618698303,0.2134892550,0.2057978762,0.1529402650,0.1479793491,0.1254995028,0.1642776265,0.1687360659,0.1071155962,0.2279498860,0.2167035911,0.1435250823,0.1093469676,0.0271004585,0.1466122086,0.1617142331,0.1745507953,0.1757419766,0.1786005503,0.1695037615,0.1882072427,0.1133747012,0.2292631241,0.1421022010,0.0790013330,0.1215423934,0.1757753685,0.2066516058,0.2035757108,0.2076623225,0.2187974176,0.1156533143,0.1180795842,0.1146959429,0.1610255469,0.1533520009,0.1438448149,0.2059881462,0.1391041927,0.1313589067,0.1397130490,0.1830883720,0.2086075942,0.1890391275,0.1760480451,0.1704945752,0.1528965550,0.0985940807,0.1260485672,0.1177693376,0.1721285963,0.1438510426,0.1823327377,0.1882105924,0.1569335751,1.0000000000,0.1550065790,0.1843247264,0.1803401224,0.1410739974,0.1166827869,0.1883662077,0.1173834066,0.1897925481,0.2262642027,0.1267597525,0.0900116621,0.1442745040,0.1854923941,0.1157968751,0.1617609325,0.1079408620,0.0843865248,0.1559279610,0.1360046222,0.2247667211,0.0941694009,0.1891134466,0.1300801920,0.1659480604,0.1611702923,0.1750538467,0.1547208643,0.1494636798,0.1732683235,0.1462750022,0.1300228029,0.1078923545,0.1624597762,0.1354359955,0.1214252005,0.1693836850
ACAO_PMAM3,0.2362270499,0.1712768481,0.1324532866,0.1956589436,0.2146278886,0.1772552764,0.2154065780,0.2095537737,0.2578685936,0.2589206409,0.2626174128,0.2746170997,0.1142277298,0.2061022190,0.1926907676,0.2100212496,0.1221112418,0.1283191491,0.2199364785,0.2328373539,0.1285340995,0.2025999016,0.2006876196,0.2477764374,0.1821055771,0.2408290931,0.1610910491,0.2654680059,0.2242387848,0.1630664147,0.1673066631,0.1226262046,0.2091154126,0.2018954191,0.1590281382,0.2639524863,0.2499693474,0.2105550302,0.1619088313,0.0689948885,0.1644282049,0.2023660076,0.2343850703,0.2394138483,0.2354202769,0.2317947564,0.1778506741,0.1341424795,0.2399449952,0.1941651841,0.1327879078,0.1671922806,0.2074575620,0.2737008243,0.2449469524,0.2628770938,0.2508067330,0.1322175033,0.1596915544,0.1440509799,0.1994677176,0.1718093531,0.2108125790,0.2470552593,0.1553276598,0.1686156201,0.1512774305,0.2194829622,0.2122090736,0.2578045783,0.2047238783,0.1775664032,0.1811179920,0.1228845756,0.1260194240,0.1487963001,0.1832040108,0.1251567122,0.2533825415,0.2527811975,0.1528883689,0.1550065790,1.0000000000,0.2016953006,0.2113990061,0.1670584875,0.1474384067,0.2432998712,0.1107185484,0.2352404722,0.2178422862,0.1559869558,0.0940921403,0.1835565897,0.2382974311,0.1676377711,0.2018559457,0.1268814874,0.1277418726,0.1704155924,0.1538762063,0.2525577441,0.1224714268,0.2065858456,0.1819637914,0.1711600427,0.1691442229,0.1997718285,0.1791399883,0.2169162221,0.2527008126,0.2047797969,0.1451288200,0.1223001947,0.1918073000,0.1782071146,0.1534898978,0.1994616864
ACAO_POMO4,0.3155348503,0.2692564828,0.1428224184,0.2652183911,0.2745039825,0.2359775992,0.2853347227,0.2727610585,0.3560813040,0.3513408821,0.3827467408,0.3770518212,0.1430438185,0.1974134583,0.2284645297,0.3174880115,0.1486485413,0.1484779631,0.2882392145,0.3100713781,0.1747972757,0.2966644809,0.2856529466,0.3115671395,0.2529274754,0.2505936099,0.2145073947,0.4040039869,0.3424617094,0.2590558654,0.1920717178,0.1869345874,0.2789063079,0.2256046392,0.1743491195,0.3720932421,0.3758424408,0.2233305168,0.1782097706,0.0414596462,0.2633879368,0.2627892390,0.2404023017,0.2608330277,0.2607666617,0.2977951869,0.2881481289,0.1302262736,0.3111420097,0.2649349018,0.0977418557,0.2292762114,0.2900105636,0.3846325259,0.3632005528,0.3776408503,0.3074723838,0.1613515085,0.1701371543,0.1528020688,0.2371665960,0.2251452306,0.2580225629,0.3777502916,0.1669784408,0.1877041904,0.2617146971,0.3405197479,0.3601562670,0.3714851480,0.3773579761,0.2712948814,0.2153024215,0.2212970104,0.1915635385,0.1840749562,0.2052631985,0.1546297890,0.2825764769,0.2928756526,0.1717076930,0.1843247264,0.2016953006,1.0000000000,0.2682868212,0.2440194289,0.2262603633,0.4604082556,0.1506996836,0.3516104217,0.3244885785,0.2180939151,0.1225189424,0.2470722714,0.3098748908,0.1756658094,0.2841070269,0.1469039895,0.1598364884,0.1987517129,0.1524580746,0.2999804508,0.1259303925,0.3255923456,0.2468777904,0.2565562992,0.2050414958,0.2624889448,0.1819294219,0.2230754830,0.2689488625,0.1757394377,0.1266215812,0.1922242081,0.2742304066,0.2014994632,0.2421638324,0.3068398116
ACAO_POSI3,0.2625307936,0.2239611338,0.1693095826,0.2577804412,0.2856322679,0.2026734198,0.2555316147,0.2452841804,0.3196558843,0.2950146326,0.2860480670,0.3095295347,0.1769929230,0.1778649617,0.2176077370,0.2526085235,0.1419213770,0.1477444559,0.2420409780,0.2633768896,0.1557596070,0.2139158766,0.2094671463,0.2992172883,0.1965142225,0.2289684891,0.2459788797,0.3679158298,0.3163740493,0.1941710188,0.2065830144,0.1900018807,0.2399017663,0.2467212638,0.1883851782,0.3238471913,0.3655336165,0.2261561388,0.1519050089,0.0594923433,0.2359982755,0.2671917146,0.2339451167,0.2244859903,0.2417008601,0.2854741198,0.2594141393,0.1528337063,0.3269873088,0.2309372449,0.1294303183,0.1979666494,0.2379326912,0.3125199592,0.3045002773,0.3034313241,0.3223108532,0.1806949922,0.1512646384,0.1483007916,0.2582315573,0.2058756994,0.2513201335,0.3390913020,0.2041855530,0.1907042623,0.2054017967,0.2778556283,0.3312287105,0.3163259487,0.2438400462,0.2302621708,0.2252563874,0.1486221299,0.1711344625,0.1660535096,0.1922189580,0.1444044487,0.2525200028,0.2674560170,0.1955951575,0.1803401224,0.2113990061,0.2682868212,1.0000000000,0.2105044811,0.1816237531,0.2943362317,0.1383906199,0.2963492914,0.3399124763,0.2310541758,0.1212803358,0.2045200031,0.2753470492,0.1745390261,0.2348182915,0.1422744685,0.1642218198,0.2069451045,0.1722323660,0.3315686127,0.1220881537,0.2782700014,0.2211732662,0.2415269577,0.2118270226,0.2908393027,0.2072423904,0.2158110816,0.2514815715,0.1572303046,0.1620297967,0.1626686167,0.2373435872,0.1656702173,0.1664674371,0.2612360638
ACAO_PSSA3,0.2520082650,0.2709290546,0.1241458016,0.2464315244,0.2395980872,0.1841824106,0.2801071450,0.2588214058,0.3415479510,0.3530770863,0.3788349356,0.3825436245,0.1226069050,0.1830230926,0.1836810647,0.3291738336,0.1138896523,0.1443032661,0.2597027145,0.2815282346,0.1531778699,0.2786329297,0.2685815026,0.2616196347,0.2129036816,0.2054737705,0.1772059998,0.3155706640,0.2772782988,0.2599636591,0.1975653495,0.1985968378,0.2502377061,0.1522322104,0.1282635659,0.2971901068,0.3251473585,0.1656430219,0.1453657600,0.0475789325,0.2134435808,0.1976580509,0.2176306188,0.2248625743,0.2207996449,0.2486235191,0.2441433180,0.0682212224,0.2394548884,0.2857494176,0.0800079445,0.2143663681,0.2782904386,0.3920692166,0.3744473136,0.3865118923,0.2327808067,0.1298223036,0.1715422505,0.1257956366,0.2273813210,0.1463102094,0.2301854695,0.3314986940,0.1150193851,0.1407212290,0.2240005109,0.3003376998,0.3050688564,0.3331448495,0.2478897030,0.2311016505,0.1295262222,0.2000862537,0.1308075401,0.1358477700,0.1539227193,0.1115683596,0.2528602807,0.2592009724,0.1573756460,0.1410739974,0.1670584875,0.2440194289,0.2105044811,1.0000000000,0.2088253096,0.2845964358,0.1588804966,0.3171931093,0.2635828444,0.1500608893,0.1031686861,0.1883505986,0.3325532202,0.2176502954,0.2917740503,0.1285608988,0.1239233202,0.1885182632,0.1109796906,0.2653836530,0.0761091197,0.2528539325,0.2495714743,0.2473388365,0.1556471830,0.2085847218,0.1396717444,0.1819200820,0.2055388235,0.1590330524,0.1019897253,0.2163143652,0.2210425210,0.1641891660,0.2390691314,0.2684387876
ACAO_RADL3,0.2268737981,0.2961876613,0.1204223179,0.2503355911,0.2155844861,0.1939451359,0.2341799893,0.2350969481,0.3232634346,0.2633405508,0.3082172266,0.3008570311,0.1511947655,0.1534768177,0.1573681264,0.2431914920,0.0951228637,0.1278925460,0.1990381235,0.2427324545,0.1320476653,0.2485964365,0.2475256367,0.3025059711,0.2147488076,0.1813082918,0.1377959228,0.2936017884,0.2364461847,0.2651524511,0.1361679249,0.1721737600,0.2656401050,0.1520653557,0.0911373330,0.2530887885,0.3089949831,0.1669511139,0.1057033600,0.0428509935,0.2512912740,0.1909008658,0.1790782621,0.1755038589,0.1756697074,0.2028040950,0.2376575131,0.1106670721,0.2315647303,0.2937429741,0.0976774772,0.2212029363,0.2349678062,0.3170899320,0.3002897523,0.3026309196,0.2384728377,0.1533866565,0.1384961357,0.1315129720,0.1959026933,0.1468532383,0.1925128619,0.3369170748,0.0851933003,0.1415342410,0.2302784615,0.2841441246,0.2600042210,0.3195071417,0.2101062500,0.2746729247,0.1243209785,0.2067596152,0.1095109533,0.1212785907,0.1403475340,0.0917494449,0.1888611929,0.2035931555,0.1303246597,0.1166827869,0.1474384067,0.2262603633,0.1816237531,0.2088253096,1.0000000000,0.2403857856,0.0942791202,0.3356825169,0.2598839253,0.1505482054,0.1062392116,0.1450965005,0.2637277837,0.1586018290,0.2362816743,0.1076456460,0.1242921644,0.1743038260,0.1119148108,0.2205725059,0.0848900538,0.2221891208,0.2308640991,0.2779426781,0.1166522393,0.2080360226,0.1210026356,0.1234059909,0.1649407175,0.1329520361,0.0635776428,0.1949049860,0.1747724705,0.1635263861,0.2799403750,0.2434295986
ACAO_RAPT4,0.3656474141,0.3057353358,0.1733572915,0.3077126035,0.3171565922,0.2631772565,0.3615975695,0.3514855959,0.4254328232,0.4357585627,0.4414517079,0.4479845110,0.1886021322,0.2644492065,0.2504044377,0.3767290602,0.1679909292,0.1730832007,0.3439099215,0.3811031612,0.1871345301,0.3170647588,0.3301493847,0.3692584836,0.2954437270,0.3243151597,0.2614888578,0.4784730248,0.4029745201,0.3128971189,0.2246617948,0.2032243084,0.3266883619,0.2518950713,0.2156907983,0.4427801409,0.4465146398,0.2650714910,0.1990207883,0.0624177368,0.3030964961,0.3049497890,0.3098553301,0.3350196722,0.3474362371,0.3653920619,0.3320373837,0.1462741664,0.3802424300,0.3195083852,0.1305650833,0.2766654962,0.3445931399,0.4589978752,0.4301792080,0.4487756272,0.4003567109,0.2145865234,0.1761623100,0.2010047146,0.3304383653,0.2205947369,0.3139309719,0.4333015623,0.2003685359,0.2137577268,0.2745891469,0.4029022445,0.3925791888,0.4233896245,0.4626769250,0.3280133964,0.2412700681,0.2318013084,0.2129950016,0.2079493386,0.2449147711,0.1568830578,0.3415351705,0.3551946911,0.2375432034,0.1883662077,0.2432998712,0.4604082556,0.2943362317,0.2845964358,0.2403857856,1.0000000000,0.1794820414,0.4157655346,0.3801189385,0.2553017748,0.1383468867,0.2644882546,0.3896927711,0.2347391773,0.3493257656,0.1712068740,0.1629003775,0.2310287750,0.2045054297,0.3620451158,0.1331104995,0.3733643545,0.3006284289,0.2620742018,0.2095012457,0.3152271387,0.2373551954,0.2741549163,0.3462460528,0.2358678789,0.1600774688,0.2204403496,0.3142984289,0.2008902421,0.2816769506,0.3517998212
ACAO_RDNI3,0.1633416519,0.1199434744,0.1134226026,0.1501792053,0.1435879443,0.0970076029,0.1629492955,0.1585358137,0.1743936323,0.1572777395,0.1782084329,0.1744399741,0.0902593251,0.1296495731,0.1251878694,0.1572561894,0.1079061181,0.1064077780,0.1544139608,0.1485889831,0.0921803437,0.1134415822,0.1337779679,0.1600163458,0.1317489931,0.1358270625,0.1311993405,0.2150987128,0.1799345339,0.1079359050,0.1105242807,0.1239367499,0.1392944135,0.1080945522,0.1187450552,0.2162231194,0.2075727140,0.1243888544,0.1063746367,0.0392459226,0.1339674852,0.1614408195,0.1444756419,0.1406450281,0.1542658352,0.1695446061,0.1492491100,0.1088186700,0.1889658493,0.1476705214,0.0565000540,0.0976462447,0.1198507315,0.1751826298,0.1652011988,0.1659487588,0.1906355900,0.1000262695,0.0777876735,0.1351614932,0.1369352761,0.1306579023,0.1378385339,0.1831104489,0.0845286679,0.1265136609,0.0961693279,0.1725210630,0.1770481760,0.1577465312,0.1701301912,0.1351631632,0.1295805759,0.0834032093,0.0840224311,0.0817644687,0.1428153746,0.1150154079,0.1395494383,0.1477366229,0.1315065510,0.1173834066,0.1107185484,0.1506996836,0.1383906199,0.1588804966,0.0942791202,0.1794820414,1.0000000000,0.1621485963,0.1559336005,0.1389056932,0.0763077136,0.1591492052,0.1360707127,0.1052860406,0.1527896151,0.1054580614,0.0915023545,0.1166943725,0.1205825942,0.1883864872,0.0738210029,0.1697940435,0.1303421130,0.1236562590,0.1180933380,0.1680893958,0.1248000265,0.1270033876,0.1536587334,0.1229671144,0.0871649413,0.1113339523,0.1243921981,0.1194062495,0.1144325481,0.1342650610
