data,ibov_ret_simples,ibov_ret_log
2018-06-19,0.02262559,0.02237343
2018-06-20,0.01021187,0.01016009
2018-06-21,-0.02840284,-0.02881401
2018-06-22,0.00807350,0.00804109
2018-06-25,0.00442125,0.00441151
2018-06-26,0.00636506,0.00634489
2018-06-27,-0.01114186,-0.01120440
2018-06-28,0.01639338,0.01626045
2018-06-29,0.01387820,0.01378278
2018-07-02,0.00106126,0.00106070
2018-07-03,0.01136770,0.01130357
2018-07-04,0.01459743,0.01449191
2018-07-05,-0.00254284,-0.00254608
2018-07-06,0.00613429,0.00611555
2018-07-10,-0.00197319,-0.00197514
2018-07-11,-0.00619577,-0.00621504
2018-07-12,0.01959285,0.01940339
2018-07-13,0.00973064,0.00968361
2018-07-16,0.00076024,0.00075995
2018-07-17,0.01927802,0.01909455
2018-07-18,-0.00982538,-0.00987397
2018-07-19,0.00160543,0.00160414
2018-07-20,0.01399528,0.01389825
2018-07-23,-0.00732036,-0.00734728
2018-07-24,0.01485805,0.01474875
2018-07-25,0.01343011,0.01334072
2018-07-26,-0.01013126,-0.01018293
2018-07-27,0.00580276,0.00578599
2018-07-30,0.00512721,0.00511411
2018-07-31,-0.01314422,-0.01323137
2018-08-01,0.00102511,0.00102459
2018-08-02,0.00422488,0.00421598
2018-08-03,0.02258117,0.02232999
2018-08-06,-0.00471812,-0.00472929
2018-08-07,-0.00868875,-0.00872672
2018-08-08,-0.01487096,-0.01498264
2018-08-09,-0.00484778,-0.00485957
2018-08-10,-0.02861099,-0.02902826
2018-08-13,0.01283550,0.01275382
2018-08-14,0.01426723,0.01416641
2018-08-15,-0.01939668,-0.01958726
2018-08-16,-0.00335740,-0.00336305
2018-08-17,-0.01028669,-0.01033996
2018-08-20,0.00393773,0.00393000
2018-08-21,-0.01503369,-0.01514784
2018-08-22,0.02290371,0.02264536
2018-08-23,-0.01649547,-0.01663304
2018-08-24,0.00830938,0.00827505
2018-08-27,0.02186469,0.02162908
2018-08-28,-0.00585797,-0.00587520
2018-08-29,0.01181906,0.01174976
2018-08-30,-0.02531917,-0.02564521
2018-08-31,0.00357873,0.00357235
2018-09-03,-0.00632245,-0.00634252
2018-09-04,-0.01943676,-0.01962814
2018-09-05,0.00509250,0.00507958
2018-09-06,0.01762831,0.01747474
2018-09-10,0.00026617,0.00026614
2018-09-11,-0.02328538,-0.02356077
2018-09-12,0.00627273,0.00625314
2018-09-13,-0.00583203,-0.00584910
2018-09-14,0.00994046,0.00989138
2018-09-17,0.01802699,0.01786644
2018-09-18,0.01986108,0.01966643
2018-09-19,-0.00185548,-0.00185720
2018-09-20,-0.00067342,-0.00067364
2018-09-21,0.01700381,0.01686086
2018-09-24,-0.01837892,-0.01854991
2018-09-25,0.00828322,0.00824910
2018-09-26,0.00033079,0.00033073
2018-09-27,0.01708614,0.01694181
2018-09-28,-0.00822074,-0.00825472
2018-10-01,-0.00905909,-0.00910037
2018-10-02,0.03801171,0.03730707
2018-10-03,0.02035380,0.02014943
2018-10-04,-0.00384985,-0.00385728
2018-10-05,-0.00761023,-0.00763934
2018-10-08,0.04570372,0.04469008
2018-10-09,0.00004217,0.00004217
2018-10-10,-0.02797652,-0.02837532
2018-10-11,-0.00905889,-0.00910017
2018-10-15,0.00529045,0.00527651
2018-10-16,0.02828463,0.02789200
2018-10-17,0.00054120,0.00054105
2018-10-18,-0.02235018,-0.02260373
2018-10-19,0.00444416,0.00443431
2018-10-22,0.01634949,0.01621728
2018-10-23,-0.00346579,-0.00347181
2018-10-24,-0.02621898,-0.02656883
2018-10-25,0.01227915,0.01220437
2018-10-26,0.01946125,0.01927430
2018-10-29,-0.02243552,-0.02269102
2018-10-30,0.03686302,0.03619983
2018-10-31,0.00619020,0.00617112
2018-11-01,0.01138709,0.01132275
2018-11-05,0.01333547,0.01324734
2018-11-06,-0.01037120,-0.01042535
2018-11-07,-0.01076555,-0.01082392
2018-11-08,-0.02387534,-0.02416498
2018-11-09,0.00024620,0.00024617
2018-11-12,-0.00136056,-0.00136149
2018-11-13,-0.00713934,-0.00716495
2018-11-14,0.01247084,0.01239372
2018-11-16,0.02956984,0.02914109
2018-11-19,-0.00694151,-0.00696572
2018-11-21,-0.00719037,-0.00721635
2018-11-22,0.00239077,0.00238792
2018-11-23,-0.01425750,-0.01436012
2018-11-26,-0.00792901,-0.00796061
2018-11-27,0.02740813,0.02703925
2018-11-28,0.01546970,0.01535126
2018-11-29,0.00513990,0.00512673
2018-11-30,-0.00229117,-0.00229380
2018-12-03,0.00353124,0.00352502
2018-12-04,-0.01331150,-0.01340089
2018-12-05,0.00468663,0.00467568
2018-12-06,-0.00217105,-0.00217341
2018-12-07,-0.00823229,-0.00826636
2018-12-10,-0.02497155,-0.02528863
2018-12-11,0.00587641,0.00585921
2018-12-12,0.00645548,0.00643473
2018-12-13,0.00988911,0.00984054
2018-12-14,-0.00441815,-0.00442794
2018-12-17,-0.01200498,-0.01207763
2018-12-18,0.00244006,0.00243708
2018-12-19,-0.01081820,-0.01087715
2018-12-20,-0.00471826,-0.00472943
2018-12-21,0.00501775,0.00500520
2018-12-26,-0.00654689,-0.00656842
2018-12-27,0.00380685,0.00379962
2018-12-28,0.02839988,0.02800408
2019-01-02,0.03555748,0.03493991
2019-01-03,0.00606445,0.00604614
2019-01-04,0.00302017,0.00301562
2019-01-07,-0.00154343,-0.00154462
2019-01-08,0.00362937,0.00362280
2019-01-09,0.01718090,0.01703498
2019-01-10,0.00206050,0.00205838
2019-01-11,-0.00157378,-0.00157502
2019-01-14,0.00871060,0.00867288
2019-01-15,-0.00442883,-0.00443867
2019-01-16,0.00358681,0.00358039
2019-01-17,0.01014916,0.01009800
2019-01-18,0.00782015,0.00778973
2019-01-21,-0.00090503,-0.00090544
2019-01-22,-0.00944070,-0.00948555
2019-01-23,0.01529967,0.01518381
2019-01-24,0.01158646,0.01151985
2019-01-28,-0.02286429,-0.02312973
2019-01-29,0.00204780,0.00204571
2019-01-30,0.01418747,0.01408777
2019-01-31,0.00409851,0.00409013
2019-02-01,0.00480041,0.00478893
2019-02-04,0.00743256,0.00740508
2019-02-05,-0.00281402,-0.00281798
2019-02-06,-0.03738780,-0.03810465
2019-02-07,-0.00243006,-0.00243302
2019-02-08,0.00993066,0.00988168
2019-02-11,-0.00975624,-0.00980414
2019-02-12,0.01859364,0.01842289
2019-02-13,-0.00338978,-0.00339554
2019-02-14,0.02266940,0.02241627
2019-02-15,-0.00499097,-0.00500346
2019-02-18,-0.01041795,-0.01047260
2019-02-19,0.01190831,0.01183797
2019-02-20,-0.01141050,-0.01147610
2019-02-21,0.00401327,0.00400523
2019-02-22,0.00983491,0.00978686
2019-02-25,-0.00659648,-0.00661833
2019-02-26,0.00372892,0.00372199
2019-02-27,-0.00302431,-0.00302889
2019-02-28,-0.01770648,-0.01786511
2019-03-01,-0.01025890,-0.01031188
2019-03-06,-0.00408948,-0.00409786
2019-03-07,0.00130868,0.00130783
2019-03-08,0.01086154,0.01080298
2019-03-11,0.02791133,0.02752891
2019-03-12,-0.00202578,-0.00202783
2019-03-13,0.01099736,0.01093733
2019-03-14,-0.00302536,-0.00302995
2019-03-15,0.00539599,0.00538149
2019-03-18,0.00864654,0.00860937
2019-03-19,-0.00405575,-0.00406399
2019-03-20,-0.01553394,-0.01565586
2019-03-21,-0.01338516,-0.01347555
2019-03-22,-0.03095160,-0.03144072
2019-03-25,-0.00078039,-0.00078069
2019-03-26,0.01756112,0.01740871
2019-03-27,-0.03571004,-0.03636324
2019-03-28,0.02704502,0.02668577
2019-03-29,0.01086589,0.01080728
2019-04-01,0.00670652,0.00668413
2019-04-02,-0.00695126,-0.00697554
2019-04-03,-0.00938579,-0.00943011
2019-04-04,0.01927782,0.01909436
2019-04-05,0.00825537,0.00822148
2019-04-08,0.00268896,0.00268535
2019-04-09,-0.01106612,-0.01112780
2019-04-10,-0.00351370,-0.00351988
2019-04-11,-0.01249304,-0.01257173
2019-04-12,-0.01983754,-0.02003694
2019-04-15,0.00223925,0.00223674
2019-04-16,0.01343253,0.01334312
2019-04-17,-0.01111548,-0.01117772
2019-04-18,0.01386625,0.01377100
2019-04-22,0.00010362,0.00010361
2019-04-23,0.01411574,0.01401704
2019-04-24,-0.00915117,-0.00919330
2019-04-25,0.01585137,0.01572705
2019-04-26,-0.00327274,-0.00327811
2019-04-29,-0.00050179,-0.00050191
2019-04-30,0.00172143,0.00171995
2019-05-02,-0.00856961,-0.00860654
2019-05-03,0.00502755,0.00501496
2019-05-06,-0.01040779,-0.01046233
2019-05-07,-0.00652498,-0.00654636
2019-05-08,0.01279687,0.01271568
2019-05-09,-0.00825092,-0.00828515
2019-05-10,-0.00580427,-0.00582118
2019-05-13,-0.02685217,-0.02721928
2019-05-14,0.00398903,0.00398110
2019-05-15,-0.00509271,-0.00510572
2019-05-16,-0.01745154,-0.01760561
2019-05-17,-0.00035257,-0.00035263
2019-05-20,0.02170686,0.02147463
2019-05-21,0.02760789,0.02723366
2019-05-22,-0.00131207,-0.00131293
2019-05-23,-0.00477561,-0.00478705
2019-05-24,-0.00300532,-0.00300985
2019-05-27,0.01320601,0.01311957
2019-05-28,0.01611260,0.01598417
2019-05-29,0.00180294,0.00180131
2019-05-30,0.00922483,0.00918254
2019-05-31,-0.00438181,-0.00439144
2019-06-03,-0.00010141,-0.00010142
2019-06-04,0.00370850,0.00370164
2019-06-05,-0.01418696,-0.01428856
2019-06-06,0.01256371,0.01248544
2019-06-07,0.00634135,0.00632133
2019-06-10,-0.00362467,-0.00363126
2019-06-11,0.01532123,0.01520505
2019-06-12,-0.00645837,-0.00647931
2019-06-13,0.00460553,0.00459496
2019-06-14,-0.00742748,-0.00745520
2019-06-17,-0.00425143,-0.00426049
2019-06-18,0.01824504,0.01808060
2019-06-19,0.00904407,0.00900341
2019-06-21,0.01704060,0.01689703
2019-06-24,0.00048710,0.00048698
2019-06-25,-0.01929586,-0.01948445
2019-06-26,0.00595127,0.00593363
2019-06-27,0.00035098,0.00035092
2019-06-28,0.00241482,0.00241191
2019-07-01,0.00368912,0.00368233
2019-07-02,-0.00724800,-0.00727439
2019-07-03,0.01429290,0.01419172
2019-07-04,0.01561164,0.01549103
2019-07-05,0.00437396,0.00436442
2019-07-08,0.00423434,0.00422540
2019-07-10,0.01231070,0.01223554
2019-07-11,-0.00633754,-0.00635771
2019-07-12,-0.01179736,-0.01186750
2019-07-15,-0.00099417,-0.00099466
2019-07-16,-0.00026281,-0.00026284
2019-07-17,0.00077205,0.00077175
2019-07-18,0.00829094,0.00825676
2019-07-19,-0.01207698,-0.01215050
2019-07-22,0.00480929,0.00479776
2019-07-23,-0.00235865,-0.00236143
2019-07-24,0.00400427,0.00399627
2019-07-25,-0.01406998,-0.01416990
2019-07-26,0.00160100,0.00159972
2019-07-29,0.00645504,0.00643429
2019-07-30,-0.00531365,-0.00532781
2019-07-31,-0.01088701,-0.01094671
2019-08-01,0.00308225,0.00307751
2019-08-02,0.00536338,0.00534905
2019-08-05,-0.02508851,-0.02540860
2019-08-06,0.02063923,0.02042912
2019-08-07,0.00605577,0.00603751
2019-08-08,0.01296779,0.01288443
2019-08-09,-0.00114364,-0.00114429
2019-08-12,-0.02000978,-0.02021268
2019-08-13,0.01358237,0.01349095
2019-08-14,-0.02944313,-0.02988528
2019-08-15,-0.01198009,-0.01205243
2019-08-16,0.00756000,0.00753156
2019-08-19,-0.00337766,-0.00338338
2019-08-20,-0.00247736,-0.00248044
2019-08-21,0.01995167,0.01975525
2019-08-22,-0.01176480,-0.01183455
2019-08-23,-0.02343526,-0.02371423
2019-08-26,-0.01267453,-0.01275554
2019-08-27,0.00877936,0.00874104
2019-08-28,0.00943026,0.00938608
2019-08-29,0.02373782,0.02346046
2019-08-30,0.00606997,0.00605162
2019-09-02,-0.00503161,-0.00504431
2019-09-03,-0.00939034,-0.00943471
2019-09-04,0.01524927,0.01513417
2019-09-05,0.01029744,0.01024478
2019-09-06,0.00677240,0.00674957
2019-09-09,0.00238169,0.00237886
2019-09-10,-0.00144494,-0.00144599
2019-09-11,0.00401916,0.00401110
2019-09-12,0.00894489,0.00890513
2019-09-13,-0.00833307,-0.00836798
2019-09-16,0.00173167,0.00173017
2019-09-17,0.00903208,0.00899154
2019-09-18,-0.00081182,-0.00081215
2019-09-19,-0.00184413,-0.00184583
2019-09-20,0.00458351,0.00457304
2019-09-23,-0.00171327,-0.00171473
2019-09-24,-0.00728379,-0.00731045
2019-09-25,0.00582735,0.00581044
2019-09-26,0.00802462,0.00799259
2019-09-27,-0.00229559,-0.00229823
2019-09-30,-0.00316252,-0.00316753
2019-10-01,-0.00660574,-0.00662765
2019-10-02,-0.02904240,-0.02947247
2019-10-03,0.00479653,0.00478506
2019-10-04,0.01019819,0.01014654
2019-10-07,-0.01929327,-0.01948181
2019-10-08,-0.00588002,-0.00589738
2019-10-09,0.01267616,0.01259649
2019-10-10,0.00561340,0.00559770
2019-10-11,0.01978832,0.01959508
2019-10-14,0.00452327,0.00451307
2019-10-15,0.00180227,0.00180065
2019-10-16,0.00893142,0.00889177
2019-10-17,-0.00386093,-0.00386840
2019-10-18,-0.00273178,-0.00273552
2019-10-21,0.01234989,0.01227425
2019-10-22,0.01281646,0.01273502
2019-10-23,0.00151312,0.00151197
2019-10-24,-0.00518339,-0.00519687
2019-10-25,0.00352962,0.00352340
2019-10-28,0.00766823,0.00763898
2019-10-29,-0.00583064,-0.00584771
2019-10-30,0.00791474,0.00788358
2019-10-31,-0.01095597,-0.01101643
2019-11-01,0.00910093,0.00905976
2019-11-04,0.00539486,0.00538036
2019-11-05,-0.00055443,-0.00055458
2019-11-06,-0.00330025,-0.00330571
2019-11-07,0.01126197,0.01119903
2019-11-08,-0.01780964,-0.01797014
2019-11-11,0.00686116,0.00683773
2019-11-12,-0.01491527,-0.01502762
2019-11-13,-0.00647450,-0.00649555
2019-11-14,0.00468537,0.00467443
2019-11-18,-0.00269931,-0.00270296
2019-11-19,-0.00381173,-0.00381902
2019-11-21,0.01542117,0.01530348
2019-11-22,0.01112173,0.01106034
2019-11-25,-0.00246890,-0.00247195
2019-11-26,-0.01258514,-0.01266500
2019-11-27,0.00605598,0.00603772
2019-11-28,0.00540667,0.00539210
2019-11-29,-0.00052461,-0.00052475
2019-12-02,0.00641716,0.00639666
2019-12-03,0.00025880,0.00025876
2019-12-04,0.01234360,0.01226804
2019-12-05,0.00291330,0.00290907
2019-12-06,0.00455134,0.00454102
2019-12-09,-0.00133650,-0.00133740
2019-12-10,-0.00275029,-0.00275408
2019-12-11,0.00263716,0.00263369
2019-12-12,0.01113759,0.01107602
2019-12-13,0.00325420,0.00324891
2019-12-16,-0.00594164,-0.00595936
2019-12-17,0.00643115,0.00641056
2019-12-18,0.01508662,0.01497395
2019-12-19,0.00714344,0.00711805
2019-12-20,-0.00008833,-0.00008834
2019-12-23,0.00644721,0.00642652
2019-12-26,0.01156458,0.01149822
2019-12-27,-0.00570991,-0.00572628
2019-12-30,-0.00762559,-0.00765481
2020-01-02,0.02531671,0.02500155
2020-01-03,-0.00730722,-0.00733405
2020-01-06,-0.00704072,-0.00706563
2020-01-07,-0.00184791,-0.00184962
2020-01-08,-0.00355652,-0.00356285
2020-01-09,-0.00258002,-0.00258336
2020-01-10,-0.00382666,-0.00383400
2020-01-13,0.01577321,0.01565011
2020-01-14,0.00261768,0.00261426
2020-01-15,-0.01035472,-0.01040870
2020-01-16,0.00248990,0.00248680
2020-01-17,0.01520159,0.01508721
2020-01-20,0.00323544,0.00323022
2020-01-21,-0.01544308,-0.01556357
2020-01-22,0.01166681,0.01159927
2020-01-23,0.00959758,0.00955181
2020-01-24,-0.00963183,-0.00967852
2020-01-27,-0.03289947,-0.03345283
2020-01-28,0.01744504,0.01729462
2020-01-29,-0.00939345,-0.00943785
2020-01-30,0.00124106,0.00124029
2020-01-31,-0.01529906,-0.01541729
2020-02-03,0.00763569,0.00760668
2020-02-04,0.00809131,0.00805875
2020-02-05,0.00408077,0.00407246
2020-02-06,-0.00722496,-0.00725119
2020-02-07,-0.01232468,-0.01240126
2020-02-10,-0.01054748,-0.01060350
2020-02-11,0.02487610,0.02457173
2020-02-12,0.01129854,0.01123519
2020-02-13,-0.00867142,-0.00870923
2020-02-14,-0.01108130,-0.01114316
2020-02-17,0.00811649,0.00808373
2020-02-18,-0.00287740,-0.00288154
2020-02-19,0.01339656,0.01330762
2020-02-20,-0.01657561,-0.01671452
2020-02-21,-0.00789641,-0.00792775
2020-02-26,-0.07004777,-0.07262206
2020-02-27,-0.02586828,-0.02620875
2020-02-28,0.01153612,0.01147008
2020-03-02,0.02355576,0.02328260
2020-03-03,-0.01020648,-0.01025892
2020-03-04,0.01598565,0.01585923
2020-03-05,-0.04654713,-0.04766529
2020-03-06,-0.04143926,-0.04232235
2020-03-09,-0.12173432,-0.12980613
2020-03-10,0.07142407,0.06898867
2020-03-11,-0.07637999,-0.07945453
2020-03-12,-0.14780360,-0.15993827
2020-03-13,0.13908829,0.13022820
2020-03-16,-0.13921324,-0.14990847
2020-03-17,0.04846543,0.04732760
2020-03-18,-0.10349203,-0.10924810
2020-03-19,0.02147920,0.02125177
2020-03-20,-0.01847515,-0.01864794
2020-03-23,-0.05218091,-0.05359162
2020-03-24,0.09689660,0.09248492
2020-03-25,0.07495085,0.07227494
2020-03-26,0.03674297,0.03608404
2020-03-27,-0.05508813,-0.05666362
2020-03-30,0.01648809,0.01635363
2020-03-31,-0.02170058,-0.02193950
2020-04-01,-0.02811650,-0.02851934
2020-04-02,0.01813188,0.01796946
2020-04-03,-0.03758851,-0.03831318
2020-04-06,0.06522259,0.06318379
2020-04-07,0.03084944,0.03038316
2020-04-08,0.02968291,0.02925090
2020-04-09,-0.01198963,-0.01206208
2020-04-13,0.01485390,0.01474466
2020-04-14,0.01373158,0.01363815
2020-04-15,-0.01360013,-0.01369346
2020-04-16,-0.01293405,-0.01301842
2020-04-17,0.01514474,0.01503120
2020-04-20,-0.00022193,-0.00022195
2020-04-22,0.02170862,0.02147635
2020-04-23,-0.01256520,-0.01264481
2020-04-24,-0.05450621,-0.05604796
2020-04-27,0.03860303,0.03787657
2020-04-28,0.03928534,0.03853330
2020-04-29,0.02285720,0.02259989
2020-04-30,-0.03204141,-0.03256598
2020-05-04,-0.02024287,-0.02045056
2020-05-05,0.00753789,0.00750962
2020-05-06,-0.00512264,-0.00513580
2020-05-07,-0.01195378,-0.01202580
2020-05-08,0.02745544,0.02708530
2020-05-11,-0.01493521,-0.01504786
2020-05-12,-0.01508450,-0.01519943
2020-05-13,-0.00128095,-0.00128177
2020-05-14,0.01592613,0.01580064
2020-05-15,-0.01840495,-0.01857643
2020-05-18,0.04690341,0.04583667
2020-05-19,-0.00556615,-0.00558170
2020-05-20,0.00714743,0.00712200
2020-05-21,0.02099916,0.02078171
2020-05-22,-0.01028435,-0.01033760
2020-05-25,0.04247455,0.04159726
2020-05-26,-0.00227133,-0.00227391
2020-05-27,0.02898528,0.02857315
2020-05-28,-0.01133829,-0.01140306
2020-05-29,0.00521570,0.00520214
2020-06-01,0.01392991,0.01383378
2020-06-02,0.02737844,0.02701035
2020-06-03,0.02148092,0.02125346
2020-06-04,0.00888657,0.00884732
2020-06-05,0.00861624,0.00857933
2020-06-08,0.03178047,0.03128592
2020-06-09,-0.00919784,-0.00924040
2020-06-10,-0.02129864,-0.02152873
2020-06-12,-0.01996821,-0.02017027
2020-06-15,-0.00452340,-0.00453366
2020-06-16,0.01251035,0.01243274
2020-06-17,0.02155559,0.02132656
2020-06-18,0.00604884,0.00603062
2020-06-19,0.00464873,0.00463796
2020-06-22,-0.01280018,-0.01288281
2020-06-23,0.00670471,0.00668233
2020-06-24,-0.01664806,-0.01678819
2020-06-25,0.01701393,0.01687082
2020-06-26,-0.02238519,-0.02263954
2020-06-29,0.02025758,0.02005513
2020-06-30,-0.00709801,-0.00712332
2020-07-01,0.01207059,0.01199832
2020-07-02,0.00033013,0.00033008
2020-07-03,0.00550621,0.00549111
2020-07-06,0.02244937,0.02220109
2020-07-07,-0.01188755,-0.01195877
2020-07-08,0.02054847,0.02034020
2020-07-09,-0.00610956,-0.00612830
2020-07-10,0.00878880,0.00875040
2020-07-13,-0.01334345,-0.01343328
2020-07-14,0.01766182,0.01750767
2020-07-15,0.01344392,0.01335435
2020-07-16,-0.01215506,-0.01222954
2020-07-17,0.02322132,0.02295581
2020-07-20,0.01494942,0.01483878
2020-07-21,-0.00111686,-0.00111749
2020-07-22,-0.00019337,-0.00019339
2020-07-23,-0.01914151,-0.01932708
2020-07-24,0.00086291,0.00086254
2020-07-27,0.02046755,0.02026090
2020-07-28,-0.00352240,-0.00352862
2020-07-29,0.01437051,0.01426823
2020-07-30,-0.00564811,-0.00566412
2020-07-31,-0.01996463,-0.02016662
2020-08-03,-0.00079952,-0.00079984
2020-08-04,-0.01569669,-0.01582119
2020-08-05,0.01566839,0.01554691
2020-08-06,0.01287799,0.01279577
2020-08-07,-0.01296597,-0.01305076
2020-08-10,0.00650865,0.00648756
2020-08-11,-0.01227789,-0.01235389
2020-08-12,-0.00055405,-0.00055421
2020-08-13,-0.01622822,-0.01636134
2020-08-14,0.00888756,0.00884830
2020-08-17,-0.01734564,-0.01749783
2020-08-18,0.02479974,0.02449722
2020-08-19,-0.01187112,-0.01194214
2020-08-20,0.00608951,0.00607105
2020-08-21,0.00052647,0.00052633
2020-08-24,0.00765022,0.00762110
2020-08-25,-0.00176260,-0.00176415
2020-08-26,-0.01459405,-0.01470159
2020-08-27,-0.00003667,-0.00003667
2020-08-28,0.01509874,0.01498589
2020-08-31,-0.02715587,-0.02753140
2020-09-01,0.02816266,0.02777339
2020-09-02,-0.00251078,-0.00251393
2020-09-03,-0.01167458,-0.01174327
2020-09-04,0.00516643,0.00515313
2020-09-08,-0.01176689,-0.01183666
2020-09-09,0.01240994,0.01233357
2020-09-10,-0.02426113,-0.02456028
2020-09-11,-0.00476928,-0.00478069
2020-09-14,0.01943104,0.01924467
2020-09-15,0.00023326,0.00023323
2020-09-16,-0.00620382,-0.00622314
2020-09-17,0.00423524,0.00422629
2020-09-18,-0.01806353,-0.01822867
2020-09-21,-0.01321593,-0.01330404
2020-09-22,0.00312215,0.00311729
2020-09-23,-0.01602080,-0.01615052
2020-09-24,0.01334154,0.01325333
2020-09-25,-0.00013081,-0.00013082
2020-09-28,-0.02405180,-0.02434577
2020-09-29,-0.01147208,-0.01153839
2020-09-30,0.01093210,0.01087278
2020-10-01,0.00925062,0.00920810
2020-10-02,-0.01532114,-0.01543972
2020-10-05,0.02205494,0.02181525
2020-10-06,-0.00493458,-0.00494680
2020-10-07,-0.00092841,-0.00092884
2020-10-08,0.02505562,0.02474688
2020-10-09,-0.00445692,-0.00446688
2020-10-13,0.01045830,0.01040399
2020-10-14,0.00844250,0.00840706
2020-10-15,-0.00282249,-0.00282648
2020-10-16,-0.00752054,-0.00754896
2020-10-19,0.00354525,0.00353898
2020-10-20,0.01907789,0.01889819
2020-10-21,0.00012542,0.00012542
2020-10-22,0.01357789,0.01348654
2020-10-23,-0.00645599,-0.00647692
2020-10-26,-0.00239770,-0.00240057
2020-10-27,-0.01397211,-0.01407064
2020-10-28,-0.04253559,-0.04346672
2020-10-29,0.01272324,0.01264298
2020-10-30,-0.02722822,-0.02760577
2020-11-03,0.02157805,0.02134854
2020-11-04,0.01966145,0.01947066
2020-11-05,0.02947465,0.02904862
2020-11-06,0.00172414,0.00172266
2020-11-09,0.02566309,0.02533932
2020-11-10,0.01499104,0.01487979
2020-11-11,-0.00245681,-0.00245984
2020-11-12,-0.02196208,-0.02220684
2020-11-13,0.02161794,0.02138758
2020-11-16,0.01629938,0.01616797
2020-11-17,0.00769248,0.00766304
2020-11-18,-0.01053198,-0.01058783
2020-11-19,0.00519049,0.00517707
2020-11-20,-0.00588188,-0.00589925
2020-11-23,0.01260287,0.01252412
2020-11-24,0.02241948,0.02217186
2020-11-25,0.00315367,0.00314871
2020-11-26,0.00085860,0.00085823
2020-11-27,0.00316057,0.00315558
2020-11-30,-0.01521269,-0.01532959
2020-12-01,0.02301877,0.02275783
2020-12-02,0.00429641,0.00428721
2020-12-03,0.00369204,0.00368524
2020-12-04,0.01298966,0.01290602
2020-12-07,-0.00141055,-0.00141154
2020-12-08,0.00178969,0.00178809
2020-12-09,-0.00695912,-0.00698345
2020-12-10,0.01882697,0.01865194
2020-12-11,-0.00000547,-0.00000547
2020-12-14,-0.00448961,-0.00449972
2020-12-15,0.01341502,0.01332583
2020-12-16,0.01471150,0.01460433
2020-12-17,0.00460913,0.00459854
2020-12-18,-0.00318326,-0.00318834
2020-12-21,-0.01864965,-0.01882575
2020-12-22,0.00702462,0.00700007
2020-12-23,0.01003694,0.00998690
2020-12-28,0.01117804,0.01111603
2020-12-29,0.00239625,0.00239338
2020-12-30,-0.00328208,-0.00328747
2021-01-04,-0.00136560,-0.00136653
2021-01-05,0.00438771,0.00437811
2021-01-06,-0.00231311,-0.00231579
2021-01-07,0.02758890,0.02721518
2021-01-08,0.02198545,0.02174726
2021-01-11,-0.01456307,-0.01467015
2021-01-12,0.00602709,0.00600900
2021-01-13,-0.01665285,-0.01679307
2021-01-14,0.01269090,0.01261104
2021-01-15,-0.02536206,-0.02568922
2021-01-18,0.00741869,0.00739130
2021-01-19,-0.00499201,-0.00500452
2021-01-20,-0.00820640,-0.00824025
2021-01-21,-0.01101086,-0.01107193
2021-01-22,-0.00801579,-0.00804809
2021-01-26,-0.00780735,-0.00783798
2021-01-27,-0.00499519,-0.00500771
2021-01-28,0.02589653,0.02556690
2021-01-29,-0.03209620,-0.03262257
2021-02-01,0.02129201,0.02106851
2021-02-02,0.00609475,0.00607625
2021-02-03,0.01260984,0.01253100
2021-02-04,-0.00387472,-0.00388225
2021-02-05,0.00821259,0.00817905
2021-02-08,-0.00452344,-0.00453371
2021-02-09,-0.00187758,-0.00187935
2021-02-10,-0.00867394,-0.00871178
2021-02-11,0.00729934,0.00727283
2021-02-12,0.00108039,0.00107980
2021-02-17,0.00776254,0.00773256
2021-02-18,-0.00961167,-0.00965816
2021-02-19,-0.00644670,-0.00646757
2021-02-22,-0.04866000,-0.04988377
2021-02-23,0.02271955,0.02246531
2021-02-24,0.00382131,0.00381403
2021-02-25,-0.02949326,-0.02993693
2021-02-26,-0.01978676,-0.01998514
2021-03-01,0.00272331,0.00271961
2021-03-02,0.01092103,0.01086183
2021-03-03,-0.00319034,-0.00319544
2021-03-04,0.01354710,0.01345616
2021-03-05,0.02229174,0.02204691
2021-03-08,-0.03984862,-0.04066432
2021-03-09,0.00650059,0.00647955
2021-03-10,0.01298717,0.01290356
2021-03-11,0.01957208,0.01938301
2021-03-12,-0.00716066,-0.00718642
2021-03-15,0.00604711,0.00602890
2021-03-16,-0.00724384,-0.00727020
2021-03-17,0.02219512,0.02195239
2021-03-18,-0.01470629,-0.01481550
2021-03-19,0.01207075,0.01199848
2021-03-22,-0.01069268,-0.01075026
2021-03-23,-0.01493370,-0.01504633
2021-03-24,-0.01057382,-0.01063012
2021-03-25,0.01504236,0.01493035
2021-03-26,0.00906128,0.00902048
2021-03-29,0.00555930,0.00554390
2021-03-30,0.01239790,0.01232168
2021-03-31,-0.00184810,-0.00184981
2021-04-01,-0.01183543,-0.01190602
2021-04-05,0.01965349,0.01946286
2021-04-06,-0.00016653,-0.00016654
2021-04-07,0.00106137,0.00106081
2021-04-08,0.00586320,0.00584607
2021-04-09,-0.00543752,-0.00545235
2021-04-12,0.00970376,0.00965698
2021-04-13,0.00408537,0.00407705
2021-04-14,0.00836189,0.00832713
2021-04-15,0.00337496,0.00336928
2021-04-16,0.00342384,0.00341799
2021-04-19,-0.00148744,-0.00148855
2021-04-20,-0.00720882,-0.00723493
