,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BEES3,ACAO_BRAP3,ACAO_BRAP4,ACAO_BRKM3,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DIRR3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU3,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_PTBL3,ACAO_RADL3,ACAO_RAPT4,ACAO_RCSL4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB3,ACAO_SANB4,ACAO_SAPR4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SHUL4,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_TUPY3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_WHRL4,ACAO_YDUQ3
ACAO_BBDC3,0.0442066550,0.0301371854,0.0126520260,0.0351140886,0.0429666103,0.0466580687,0.0564806274,0.0489073405,0.0586313580,0.0698219435,0.0867977226,0.0811650259,0.0199202999,0.0175731508,0.0346138700,0.0399337878,0.0300019760,0.0399832007,0.0562605562,0.0129017054,0.0168936339,0.0419045635,0.0469757627,0.0133204715,0.0299713929,0.0363504644,0.0466892596,0.0305285445,0.0606346711,0.0286909982,0.0581284429,0.0442932431,0.0487589382,0.0275458150,0.0298686383,0.0262062153,0.0292465197,0.0276621747,0.0269656844,0.0532472544,0.0505141030,0.0285577111,0.0273258783,0.0185697896,0.0276782292,0.0534531739,0.0418813589,0.0468994246,0.0426258189,0.0492343068,0.0744373717,0.0305094437,0.0197015245,0.0542796513,0.0359063150,0.0255251325,0.0231927816,0.0468189027,0.0646975230,0.0583161086,0.0677874832,0.0467446768,0.0223031970,0.0190231083,0.0211161678,0.0448807489,0.0347797701,0.0433384915,0.0540083737,0.0364171193,0.0316298853,0.0275701365,0.0453623544,0.0557957230,0.0449472475,0.0401156593,0.0392387428,0.0346251189,0.0214119915,0.0357664583,0.0333639098,0.0525944734,0.0239254600,0.0589794769,0.0587332878,0.0248887257,0.0224870085,0.0380155503,0.0321795495,0.0428813750,0.0401953920,0.0305776790,0.0356979010,0.0277047710,0.0497334012,0.0253882722,0.0210597196,0.0503737394,0.0444384931,0.0275406132,0.0207835803,0.0510783722,0.0627976944,0.0596907853,0.0519567669,0.0267226517,0.0406009387,0.0185642105,0.0224629710,0.0150230008,0.0243022188,0.0232811360,0.0493145919,0.0239761358,0.0401342598,0.0322966048,0.0279315045,0.0318747131,0.0365465542,0.0200034932,0.0259459419,0.0445067736,0.0565164740,0.0359992875,0.0355988510,0.0227280932,0.0313166002,0.0293401625,0.0268937818,0.0150163870,0.0490196962
ACAO_BBDC4,0.0472989143,0.0301716683,0.0129920463,0.0367100635,0.0445652020,0.0454780128,0.0565483416,0.0491487919,0.0596677387,0.0727830763,0.0811650259,0.0896354552,0.0209078469,0.0175398906,0.0376281592,0.0420836625,0.0304181679,0.0400267513,0.0591668168,0.0132239694,0.0177116687,0.0418555545,0.0470431083,0.0141904728,0.0301294591,0.0367022245,0.0477884491,0.0305558678,0.0622519542,0.0298379007,0.0602620370,0.0451967305,0.0494297571,0.0270746392,0.0313864086,0.0269540919,0.0290151279,0.0284206311,0.0281513852,0.0554990547,0.0522207403,0.0292393303,0.0299886841,0.0196833968,0.0277689889,0.0560751019,0.0438046183,0.0489140301,0.0446445069,0.0514788481,0.0776566045,0.0307300583,0.0192902858,0.0552628190,0.0356679401,0.0248335193,0.0230889880,0.0486238760,0.0674861861,0.0613456869,0.0721278291,0.0497276195,0.0235022067,0.0192152957,0.0219481182,0.0446539753,0.0350236319,0.0451658834,0.0548673665,0.0391973052,0.0330658484,0.0273399454,0.0453371837,0.0576203183,0.0450240777,0.0417401110,0.0392547013,0.0357708769,0.0215915238,0.0374872167,0.0348427305,0.0563215636,0.0239513918,0.0618522376,0.0614600446,0.0249220384,0.0238026050,0.0404060573,0.0338598337,0.0429377597,0.0442099967,0.0313846002,0.0366617837,0.0274877352,0.0512990231,0.0233748298,0.0209532543,0.0506248634,0.0456523175,0.0289851724,0.0208436085,0.0522840317,0.0655800683,0.0629022034,0.0548752798,0.0269615848,0.0416448435,0.0179823585,0.0241798091,0.0158542322,0.0255904060,0.0239023689,0.0512101300,0.0256034539,0.0417232129,0.0337423555,0.0275147092,0.0315356881,0.0378166722,0.0206720795,0.0269148382,0.0454453688,0.0576195526,0.0382583212,0.0369185276,0.0233423031,0.0315680765,0.0293967665,0.0258483110,0.0155359678,0.0504976938
ACAO_BEEF3,0.0209168626,0.0169335528,0.0148289407,0.0229770580,0.0251783391,0.0339481883,0.0250482792,0.0230815593,0.0277232528,0.0232715537,0.0199202999,0.0209078469,0.1356432889,0.0086264609,0.0248114231,0.0281248153,0.0241916954,0.0294481192,0.0256281696,0.0049488622,0.0095569194,0.0190290091,0.0223043579,0.0095261085,0.0150045781,0.0183344296,0.0280804884,0.0170688380,0.0386710200,0.0197520978,0.0289749249,0.0243772812,0.0295290907,0.0119230435,0.0214956613,0.0209881396,0.0151301931,0.0199083848,0.0175909783,0.0282115253,0.0295772804,0.0225265715,0.0199739319,0.0134964719,0.0182691514,0.0313036054,0.0270704633,0.0303410647,0.0279333020,0.0319731219,0.0365039332,0.0171399841,0.0139613116,0.0308129165,0.0241995745,0.0216616460,0.0133793147,0.0156118870,0.0201398104,0.0176069586,0.0192247161,0.0338858844,0.0223328739,0.0221207180,0.0183822272,0.0235906767,0.0194150599,0.0207717838,0.0282944259,0.0279538925,0.0663295752,0.0199512220,0.0246564166,0.0332468674,0.0200279472,0.0251370350,0.0264279685,0.0238034362,0.0161083583,0.0263654590,0.0221944513,0.0310483937,0.0213959259,0.0263642520,0.0264694851,0.0130567160,0.0186945255,0.0207222460,0.0185806552,0.0200841665,0.0311688422,0.0124021489,0.0279588948,0.0170318542,0.0266280323,0.0154875384,0.0133673073,0.0282851999,0.0291162656,0.0169951100,0.0181698192,0.0296437239,0.0213260933,0.0226820664,0.0160022816,0.0130995424,0.0209808723,0.0083987434,0.0112651618,0.0192518245,0.0265157533,0.0223426945,0.0313445056,0.0166702380,0.0190751141,0.0172273809,0.0219746119,0.0200514950,0.0244846115,0.0154905008,0.0197186773,0.0301606479,0.0369196006,0.0253842134,0.0206660848,0.0126108795,0.0182129465,0.0151231031,0.0190792614,0.0097622379,0.0271224140
ACAO_BEES3,0.0134843079,0.0083273094,0.0049539860,0.0114885747,0.0180556998,0.0211447017,0.0206356572,0.0185961920,0.0186342654,0.0210008244,0.0175731508,0.0175398906,0.0086264609,0.0718729027,0.0155144812,0.0176363683,0.0109554701,0.0140970588,0.0175861515,0.0052456049,0.0075676478,0.0154977768,0.0172798894,0.0065592356,0.0097620250,0.0136698663,0.0167767855,0.0098698982,0.0215302264,0.0131220079,0.0194495501,0.0150125541,0.0183972255,0.0085937343,0.0109377828,0.0114096757,0.0106653233,0.0143405993,0.0150648211,0.0200945519,0.0180537157,0.0157578424,0.0134199153,0.0107105906,0.0089312305,0.0228715378,0.0186082558,0.0206172633,0.0182760922,0.0221934125,0.0273078829,0.0111540637,0.0115263267,0.0223176242,0.0131628720,0.0154706855,0.0072577868,0.0148592178,0.0162276292,0.0146117395,0.0161313026,0.0180751476,0.0143480618,0.0086111341,0.0124902991,0.0164412861,0.0177219757,0.0182774036,0.0166500440,0.0214456870,0.0114327080,0.0096863309,0.0133869834,0.0205067870,0.0139321632,0.0158335613,0.0123802314,0.0171953883,0.0096217912,0.0182993161,0.0166636124,0.0229190021,0.0184149067,0.0197693228,0.0201527213,0.0108316833,0.0138102332,0.0138200210,0.0128366553,0.0162070807,0.0169629546,0.0101804645,0.0136973041,0.0077231109,0.0195791477,0.0132730828,0.0110281426,0.0164165928,0.0153997360,0.0152916698,0.0148614432,0.0170906001,0.0160753211,0.0127775325,0.0117413640,0.0116254044,0.0141781966,0.0097298223,0.0105516398,0.0100953194,0.0125028069,0.0155942750,0.0199003410,0.0094164343,0.0145002593,0.0125431097,0.0103368807,0.0133736438,0.0141758421,0.0100826645,0.0127404274,0.0185140012,0.0222071366,0.0153027253,0.0203103740,0.0069699184,0.0126632509,0.0148033114,0.0091621497,0.0064381955,0.0157434509
ACAO_BRAP3,0.0287202472,0.0166433837,0.0135841497,0.0206252813,0.0297117230,0.0372026846,0.0387410095,0.0319022380,0.0371228210,0.0390513177,0.0346138700,0.0376281592,0.0248114231,0.0155144812,0.1332820711,0.1065537725,0.0311822825,0.0398798366,0.0373539357,0.0110139276,0.0144149716,0.0315224462,0.0314871070,0.0118247662,0.0190510794,0.0280970647,0.0366650201,0.0221603819,0.1016173874,0.0250443794,0.0354613688,0.0260058366,0.0382135684,0.0150882777,0.0249135143,0.0215128573,0.0159906956,0.0244917823,0.0287876659,0.0336858240,0.0296457140,0.0416212469,0.0290519655,0.0220554199,0.0173512942,0.0422670432,0.0691488867,0.0781504934,0.0691251959,0.0800367343,0.0529700953,0.0196267084,0.0205178542,0.0361849917,0.0228932487,0.0265471274,0.0146131911,0.0263489950,0.0327911027,0.0291309224,0.0342652714,0.0350081615,0.0210976747,0.0243749137,0.0177698416,0.0276492971,0.0273625708,0.0289957569,0.0310013887,0.0361209249,0.0314592256,0.0164778337,0.0249812185,0.0357455355,0.0255164048,0.0307518957,0.0305279838,0.0288548611,0.0138081441,0.0319843357,0.0303381955,0.0472620131,0.0202050663,0.0566573419,0.0546733935,0.0228883622,0.0189732083,0.0357565214,0.0221158044,0.0263792002,0.0307542096,0.0168149115,0.0267918556,0.0141457871,0.0353039630,0.0232131936,0.0190321191,0.0296353208,0.0286710938,0.0250425817,0.0226259536,0.0443222160,0.0351246985,0.0390787974,0.0296634636,0.0159846730,0.0264978386,0.0184460420,0.0210880214,0.0224291313,0.0206597611,0.0278257795,0.0329998572,0.0240234543,0.0274428436,0.0253648694,0.0197374568,0.0264867892,0.0224518619,0.0192490611,0.0283252119,0.0594952916,0.0820412947,0.0974024196,0.0380398807,0.0171227309,0.0237708903,0.0203985052,0.0203274468,0.0150450804,0.0330887913
ACAO_BRAP4,0.0307327525,0.0204337035,0.0137835356,0.0234981087,0.0291903920,0.0389054819,0.0410588193,0.0338649103,0.0423679314,0.0447348764,0.0399337878,0.0420836625,0.0281248153,0.0176363683,0.1065537725,0.1328397275,0.0308059151,0.0446943959,0.0383735599,0.0118132565,0.0173305783,0.0342285082,0.0358655627,0.0122047045,0.0210224171,0.0288956153,0.0404608629,0.0237460630,0.1160413126,0.0265587325,0.0394357585,0.0261200397,0.0418617327,0.0176267259,0.0284191119,0.0250431694,0.0178557781,0.0256278594,0.0273071741,0.0355200044,0.0321905176,0.0465693392,0.0292528337,0.0242977167,0.0182023550,0.0495339196,0.0770105452,0.0877122101,0.0754501940,0.0912520824,0.0600650757,0.0199384896,0.0186853846,0.0373053779,0.0257829656,0.0312171701,0.0174235473,0.0286648625,0.0379253931,0.0328909610,0.0391218670,0.0393745569,0.0254150018,0.0283573149,0.0242219819,0.0306504983,0.0307083166,0.0293264871,0.0356064674,0.0382574368,0.0361969994,0.0188503981,0.0304022529,0.0397769333,0.0273833414,0.0319274154,0.0341727187,0.0318141459,0.0164877554,0.0357690209,0.0341351158,0.0503899645,0.0222729937,0.0636042172,0.0608854881,0.0228086387,0.0199134049,0.0369974916,0.0220848157,0.0274274737,0.0309941338,0.0183194417,0.0277998074,0.0171077262,0.0369452898,0.0268554961,0.0189997232,0.0330690298,0.0290167719,0.0254865917,0.0267263205,0.0531620574,0.0402784809,0.0425517532,0.0333790361,0.0177284488,0.0299211756,0.0211805266,0.0211865797,0.0249409951,0.0234574263,0.0259202206,0.0359777661,0.0256024834,0.0295093484,0.0289490023,0.0223679276,0.0250867333,0.0239786324,0.0195804689,0.0290943805,0.0682093517,0.0949172856,0.1161581642,0.0371692523,0.0182677137,0.0235527899,0.0201693580,0.0232174843,0.0156953148,0.0328920081
ACAO_BRKM3,0.0255933998,0.0165238483,0.0120233203,0.0260423441,0.0312702570,0.0425683999,0.0347602774,0.0318369614,0.0317024650,0.0272209672,0.0300019760,0.0304181679,0.0241916954,0.0109554701,0.0311822825,0.0308059151,0.1637569671,0.1061689209,0.0240895382,0.0100635194,0.0099932098,0.0232004868,0.0262668885,0.0107746724,0.0175054025,0.0206992142,0.0368751813,0.0198792456,0.0509232357,0.0229303864,0.0356538438,0.0305474731,0.0343783774,0.0141319960,0.0212169547,0.0217095244,0.0194476294,0.0265928206,0.0250697871,0.0346049466,0.0328236431,0.0297581761,0.0250604188,0.0157207779,0.0207112698,0.0477422570,0.0341921174,0.0384217548,0.0364626866,0.0381997571,0.0395419146,0.0197693941,0.0199699049,0.0345756868,0.0237224982,0.0307864145,0.0137959878,0.0195281595,0.0272433634,0.0240698433,0.0265935232,0.0339173419,0.0221769203,0.0227274583,0.0205313005,0.0282370201,0.0241297262,0.0278245876,0.0353707252,0.0264759665,0.0257967319,0.0182077976,0.0251321096,0.0376274563,0.0254211121,0.0320971332,0.0249934588,0.0303843001,0.0154660035,0.0281441112,0.0237210862,0.0441356725,0.0225867951,0.0345356726,0.0331155790,0.0192135639,0.0222463820,0.0309818114,0.0274777439,0.0332029200,0.0354314564,0.0136028417,0.0293812752,0.0144548138,0.0297488136,0.0200952962,0.0157402939,0.0329204297,0.0328207649,0.0271077743,0.0223502603,0.0390944758,0.0283525168,0.0313812517,0.0250642557,0.0191338419,0.0236307473,0.0140779061,0.0227497692,0.0217061862,0.0249138530,0.0268950319,0.0349436864,0.0161821003,0.0227903114,0.0189377626,0.0207110813,0.0264648942,0.0267578501,0.0206526867,0.0326422234,0.0384146199,0.0415230589,0.0280909808,0.0363531409,0.0135830962,0.0228537482,0.0250147558,0.0183795745,0.0122627316,0.0329043661
ACAO_BRKM5,0.0295743981,0.0228215013,0.0149282485,0.0309593179,0.0354145370,0.0499234671,0.0406498800,0.0360941271,0.0426659748,0.0386058195,0.0399832007,0.0400267513,0.0294481192,0.0140970588,0.0398798366,0.0446943959,0.1061689209,0.1655372811,0.0352848687,0.0101030342,0.0143549839,0.0288833444,0.0321248340,0.0123152678,0.0235574027,0.0265868844,0.0469665710,0.0227045723,0.0686888480,0.0247688670,0.0459303338,0.0364569640,0.0454907935,0.0194337016,0.0311074479,0.0256569956,0.0227582817,0.0334283219,0.0303126048,0.0418889888,0.0395699677,0.0361252797,0.0259585545,0.0214300641,0.0232832100,0.0567199002,0.0502753040,0.0557849053,0.0486803971,0.0555131210,0.0559033116,0.0243657261,0.0223315020,0.0468998989,0.0326941334,0.0315022361,0.0184072583,0.0263410932,0.0365820044,0.0320466953,0.0360675777,0.0416432818,0.0256921582,0.0322970213,0.0272499621,0.0359615915,0.0274016301,0.0357460333,0.0448141781,0.0340896440,0.0368427235,0.0206426396,0.0323942164,0.0503534572,0.0305867906,0.0393949499,0.0306762553,0.0348351156,0.0202672687,0.0310850801,0.0285554904,0.0523179135,0.0259963602,0.0506078466,0.0479223113,0.0253094668,0.0235339583,0.0386474803,0.0285692906,0.0354648803,0.0423676229,0.0205419372,0.0397088980,0.0195991368,0.0390867441,0.0203175780,0.0204978871,0.0415928136,0.0368731335,0.0246018831,0.0274987235,0.0495021087,0.0393456583,0.0404171884,0.0358977962,0.0185135038,0.0311215690,0.0163223693,0.0214752290,0.0234472442,0.0302979032,0.0327457172,0.0402199529,0.0243311859,0.0254193485,0.0279788756,0.0260974181,0.0282012346,0.0306685546,0.0223404228,0.0358698068,0.0546758307,0.0635279816,0.0435512994,0.0383583881,0.0190862908,0.0274617885,0.0256046544,0.0247138437,0.0142314937,0.0413254331
ACAO_BRSR6,0.0484272472,0.0263321346,0.0145293357,0.0341471893,0.0521784632,0.0492234806,0.0527374237,0.0472248003,0.0528429276,0.0680119798,0.0562605562,0.0591668168,0.0256281696,0.0175861515,0.0373539357,0.0383735599,0.0240895382,0.0352848687,0.1344935852,0.0132183321,0.0202107947,0.0418703032,0.0470818223,0.0169217908,0.0278576392,0.0388480709,0.0423743245,0.0360596809,0.0547060092,0.0314914715,0.0586098654,0.0461330959,0.0502422659,0.0257285864,0.0285692934,0.0282981114,0.0273028746,0.0323682030,0.0290473729,0.0576211996,0.0544966105,0.0300989216,0.0337023564,0.0189662661,0.0282522327,0.0586142489,0.0411763631,0.0441274281,0.0406946474,0.0481535609,0.0760898292,0.0342543856,0.0186930042,0.0587388794,0.0340343580,0.0274534682,0.0239830508,0.0411999666,0.0532577983,0.0476339542,0.0550010436,0.0505485766,0.0252484150,0.0181278043,0.0236020784,0.0458642294,0.0399817607,0.0458077484,0.0526321714,0.0383789907,0.0343083856,0.0287226882,0.0432708374,0.0567281384,0.0422984295,0.0451102556,0.0415518716,0.0401780230,0.0240027870,0.0418642198,0.0371100032,0.0583336205,0.0299743897,0.0520322711,0.0533562483,0.0265616901,0.0224803250,0.0379370664,0.0326102327,0.0443861295,0.0442943156,0.0331545047,0.0387621084,0.0272777646,0.0529610791,0.0312252096,0.0231896837,0.0497016990,0.0454842279,0.0330579278,0.0246757336,0.0554214788,0.0528548332,0.0538767857,0.0457402514,0.0305041052,0.0397642925,0.0225792402,0.0261248228,0.0199511048,0.0267542322,0.0264009208,0.0526894338,0.0239050050,0.0456766170,0.0330993454,0.0303851467,0.0383211197,0.0407918874,0.0232295117,0.0265865559,0.0436108117,0.0540529610,0.0324492080,0.0345639855,0.0238577629,0.0339084589,0.0307812948,0.0234442795,0.0175778481,0.0516713333
ACAO_CGAS5,0.0130633824,0.0074530091,0.0055016229,0.0117426165,0.0152885840,0.0115568759,0.0168366552,0.0139762173,0.0151095201,0.0141773529,0.0129017054,0.0132239694,0.0049488622,0.0052456049,0.0110139276,0.0118132565,0.0100635194,0.0101030342,0.0132183321,0.0587574685,0.0067668567,0.0136984302,0.0134432591,0.0062182933,0.0084916372,0.0135261095,0.0126933034,0.0108503064,0.0146402813,0.0124849857,0.0149759363,0.0129467083,0.0145618744,0.0083705511,0.0100998071,0.0112201590,0.0106071727,0.0121712335,0.0104378859,0.0161077942,0.0146560269,0.0110507239,0.0088669116,0.0068553286,0.0094727229,0.0165497961,0.0111700874,0.0122486482,0.0101024684,0.0133027673,0.0192608344,0.0114536597,0.0083438879,0.0186339652,0.0104073910,0.0106694108,0.0063323767,0.0080607623,0.0132677524,0.0108770555,0.0127045757,0.0155653696,0.0077131567,0.0065298699,0.0065390952,0.0146668031,0.0128792925,0.0156254988,0.0152455960,0.0115748243,0.0070073275,0.0083204600,0.0133499591,0.0131972188,0.0126719496,0.0131319037,0.0138976626,0.0140739964,0.0077953411,0.0105728206,0.0118878863,0.0172964617,0.0089614727,0.0143006262,0.0151734979,0.0072642921,0.0104878691,0.0144953204,0.0121456062,0.0136569041,0.0163538299,0.0075382957,0.0106633215,0.0070115975,0.0155197671,0.0124890841,0.0104569447,0.0138527110,0.0159630274,0.0105480296,0.0082609463,0.0179588244,0.0127287816,0.0124870986,0.0128677291,0.0112632633,0.0119851314,0.0036138428,0.0094738665,0.0072726363,0.0096510466,0.0102712855,0.0140927156,0.0058259333,0.0137022288,0.0081161277,0.0111593027,0.0131303571,0.0105008920,0.0080958545,0.0105390274,0.0111221488,0.0151184243,0.0100326519,0.0179473985,0.0072642200,0.0129928260,0.0110622576,0.0076888827,0.0062713751,0.0120334106
ACAO_CLSC4,0.0156491533,0.0086550927,0.0073049547,0.0145688259,0.0193371395,0.0212373218,0.0229264736,0.0188664982,0.0196526796,0.0193803459,0.0168936339,0.0177116687,0.0095569194,0.0075676478,0.0144149716,0.0173305783,0.0099932098,0.0143549839,0.0202107947,0.0067668567,0.0833785219,0.0167475870,0.0188096008,0.0086112048,0.0102726911,0.0143039194,0.0153792556,0.0130351743,0.0236833277,0.0116395623,0.0217094274,0.0174640489,0.0168749276,0.0096911644,0.0120101278,0.0117218019,0.0107316877,0.0117498683,0.0172713168,0.0228825807,0.0214197126,0.0135677706,0.0170619679,0.0067189278,0.0119141048,0.0187260499,0.0181704654,0.0194702325,0.0199785619,0.0233728775,0.0287425683,0.0122557604,0.0134250309,0.0246350277,0.0108853900,0.0112749943,0.0091347652,0.0117941406,0.0166162491,0.0136152832,0.0156272189,0.0208490326,0.0114663021,0.0059521836,0.0153196637,0.0204779464,0.0168168793,0.0182895916,0.0187913332,0.0167504154,0.0132130295,0.0106056250,0.0167444195,0.0191921782,0.0148288725,0.0154960310,0.0136892328,0.0161673093,0.0089313349,0.0178500895,0.0163860935,0.0296601094,0.0090961831,0.0211130579,0.0210076205,0.0157648871,0.0104709862,0.0182002999,0.0152547293,0.0162992835,0.0203421923,0.0114124784,0.0152825004,0.0112639885,0.0191059742,0.0125894580,0.0123210301,0.0163660492,0.0203773325,0.0128234989,0.0109890057,0.0211346631,0.0161459768,0.0196791713,0.0139692332,0.0119737076,0.0158467762,0.0106473827,0.0138702921,0.0089875493,0.0130620411,0.0152739395,0.0217402272,0.0119956893,0.0147718468,0.0109769773,0.0129121646,0.0141146376,0.0147954919,0.0078951350,0.0107621252,0.0203092226,0.0275616279,0.0145166391,0.0143485069,0.0094390066,0.0142910975,0.0134805220,0.0098587295,0.0080909548,0.0182750396
ACAO_CMIG3,0.0346535315,0.0226320169,0.0124423073,0.0298373589,0.0414357327,0.0423231979,0.0647702556,0.0563096817,0.0433072222,0.0504529516,0.0419045635,0.0418555545,0.0190290091,0.0154977768,0.0315224462,0.0342285082,0.0232004868,0.0288833444,0.0418703032,0.0136984302,0.0167475870,0.1189713311,0.0953919956,0.0181306248,0.0372769635,0.0493567420,0.0367077569,0.0431538484,0.0512503910,0.0278427382,0.0493868187,0.0385555122,0.0437758367,0.0306296756,0.0239900099,0.0281576015,0.0330606544,0.0283510256,0.0254935071,0.0468029882,0.0475444663,0.0252117364,0.0319032971,0.0148644093,0.0251015327,0.0460372628,0.0352024608,0.0403106705,0.0358993117,0.0443690651,0.0646125587,0.0262697122,0.0164879582,0.0507861562,0.0297277326,0.0183407246,0.0279120975,0.0288408522,0.0390813581,0.0340034626,0.0385947086,0.0436203841,0.0201475246,0.0159458471,0.0200364634,0.0600435692,0.0343205049,0.0408415695,0.0434295840,0.0305870652,0.0280629730,0.0245789983,0.0402209688,0.0437046169,0.0360055596,0.0337462110,0.0370481682,0.0307221656,0.0211736764,0.0335857105,0.0284138487,0.0521693504,0.0229499173,0.0439426142,0.0448240899,0.0265696845,0.0201623624,0.0373435404,0.0294981921,0.0378783216,0.0398939106,0.0245873342,0.0328675123,0.0209852615,0.0454454203,0.0216141653,0.0214038233,0.0396161083,0.0391853357,0.0326089716,0.0194613008,0.0483649840,0.0376523292,0.0358563399,0.0309005842,0.0306876599,0.0464655491,0.0194198171,0.0239390921,0.0175630155,0.0238213036,0.0227329489,0.0441550362,0.0204331010,0.0384654491,0.0288244510,0.0259031851,0.0339597797,0.0363519923,0.0192994803,0.0233464121,0.0347453287,0.0491619419,0.0296368169,0.0315937254,0.0213924575,0.0323794180,0.0286979580,0.0234313493,0.0148073393,0.0412249143
ACAO_CMIG4,0.0378363179,0.0250194351,0.0129122155,0.0325447283,0.0437552009,0.0477668516,0.0695916880,0.0615447479,0.0500411764,0.0562861982,0.0469757627,0.0470431083,0.0223043579,0.0172798894,0.0314871070,0.0358655627,0.0262668885,0.0321248340,0.0470818223,0.0134432591,0.0188096008,0.0953919956,0.1159001619,0.0188906860,0.0404730982,0.0536491605,0.0419479338,0.0461734388,0.0556179903,0.0307472213,0.0548251217,0.0413897344,0.0470743173,0.0348185837,0.0262729659,0.0303699469,0.0359779014,0.0291532781,0.0262362912,0.0502272258,0.0504651731,0.0264194634,0.0317435253,0.0191722636,0.0293591853,0.0496558991,0.0382121216,0.0432023555,0.0401812625,0.0488851797,0.0707604148,0.0297636929,0.0190448052,0.0557574140,0.0338467257,0.0210255559,0.0302847263,0.0321208598,0.0446417365,0.0387092477,0.0438596262,0.0479891918,0.0233684924,0.0185391899,0.0216456350,0.0659298101,0.0374890261,0.0426264998,0.0486124686,0.0352544060,0.0325794820,0.0255203926,0.0454500934,0.0491018026,0.0411771621,0.0364292833,0.0405173412,0.0338765247,0.0232733254,0.0346700891,0.0315530435,0.0540933308,0.0233615965,0.0508673212,0.0519239746,0.0274512124,0.0211701046,0.0390151865,0.0316828548,0.0402125997,0.0428408605,0.0263038744,0.0376800999,0.0252562445,0.0496993582,0.0294662831,0.0203261073,0.0450958024,0.0419779124,0.0325674647,0.0191764938,0.0503479699,0.0440994973,0.0425564749,0.0354777982,0.0333474666,0.0496114935,0.0204990377,0.0264397874,0.0180846352,0.0269289784,0.0249924623,0.0478861022,0.0227714581,0.0403482592,0.0325864126,0.0287516530,0.0331829492,0.0369327117,0.0204040547,0.0266109108,0.0380896659,0.0545191839,0.0309134745,0.0329357174,0.0240130770,0.0328874876,0.0284185010,0.0255560953,0.0149409141,0.0476037854
